Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^2(^3F)6s6p(^3P°)	^5D°	3	7.0	11.980610	0.000006		20 | 5d^3(^2G)6p | ^1F°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	4	9.0	11.989883	0.000005		47	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	6	13.0	12.031377	0.000011		95	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	4	9.0	12.044340	0.000006		25 | 5d^3(^2F)6p | ^1G°	L10405
5d^3(^2F)6p	^3G°	5	11.0	12.054687	0.000009		60	L10405
5d^3(^2F)6p	^3G°	3	7.0	12.092315	0.000007		24 | 5d^3(^2F)6p | ^3D°	L10405
5d^3(^2F)6p	^3G°	2	5.0	12.158023	0.000006		17 | 5d^2(^3F)6s6p(^3P°) | ^5D°	L10405
5d^3(^2F)6p	^3G°	1	3.0	12.173778	0.000007		37 | 5d^2(^3P)6s6p(^3P°) | ^5P°	L10405
5d^2(^3F)6s6p(^1P°)	^3G°	3	7.0	12.327035	0.000007		38	L10405
5d^2(^3F)6s6p(^1P°)	^3G°	2	5.0	12.375444	0.000010		17 | 5d^2(^3P)6s6p(^3P°) | ^5D°	L10405
5d^2(^3F)6s6p(^1P°)	^3G°	4	9.0	12.423584	0.000007		15 | 5d^2(^3F)6s6p(^3P°) | ^3G°	L10405
5d^2(^3F)6s6p(^1P°)	^3G°	1	3.0	12.560574	0.000007		22 | 5d^2(^1D)6s6p(^3P°) | ^3D°	L10405
5d^2(^3F)6s6p(^3P°)	^3F°	3	7.0	12.569922	0.000007		27	L10405
5d^3(^2D1)6p	^3F°	2	5.0	12.639839	0.000009		16	L10405
5d^3(^2D1)6p	^3F°	1	3.0	12.653595	0.000011		25 | 5d^3(^2D1)6p | ^3D°	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	3	7.0	12.689551	0.000007		33	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	2	5.0	12.717828	0.000007		28 | 5d^2(^3P)6s6p(^3P°) | ^5S°	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	4	9.0	12.748862	0.000010		17	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	3	7.0	12.786240	0.000007		20 | 5d^3(^2D1)6p | ^3D°	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	1	3.0	12.804152	0.000006		21 | 5d^2(^3P)6s6p(^3P°) | ^5P°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	5	11.0	12.9181021	0.0000025		28	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	2	5.0	12.930047	0.000007		30 | 5d^2(^3P)6s6p(^3P°) | ^5P°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	2	5.0	12.988804	0.000009		14 | 5d^3(^2D1)6p | ^3D°	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	3	7.0	13.022471	0.000011		30 | 5d^2(^1D)6s6p(^3P°) | ^3F°	L10405
5d^2(^3F)6s6p(^1P°)	^3G°	4	9.0	13.026282	0.000010		31	L10405
5d^2(^1G)6s6p(^3P°)	^3H°	4	9.0	13.096292	0.000009		32	L10405
