Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5p^3(^4S°)11d	^3D°	1	3.0	8.83938	0.00007		46	L5789,L5813
5p^3(^4S°)13s	^3S°	1	3.0	8.84285	0.00006		84	L5789
5p^3(^4S°)13s	^5S°	2	5.0	8.84454	0.00006		87	L5789
5p^3(^4S°)12d	^5D°	3	7.0	8.86230	0.00011		90	L5789
5p^3(^4S°)12d	^3D°	3	7.0	8.87104	0.00009		41	L5789
5p^3(^4S°)14s	^3S°	1	3.0	8.87501	0.00011		88	L5789
5p^3(^4S°)13d	^5D°	3	7.0	8.88856	0.00019		90	L5789
5p^3(^4S°)13d	^3D°	3	7.0	8.89500	0.00019		43	L5789
5p^3(^4S°)15s	^3S°	1	3.0	8.89846	0.00019		90	L5789
5p^3(^4S°)14d	^5D°	3	7.0	8.90855	0.00019		90	L5789
5p^3(^4S°)14d	^3D°	3	7.0	8.91324	0.00019		50	L5789
5p^3(^4S°)16s	^3S°	1	3.0	8.91611	0.00019			L5789
5p^3(^4S°)15d	^5D°	3	7.0	8.92395	0.00019		91	L5789
5p^3(^4S°)15d	^3D°	3	7.0	8.92745	0.00019		64	L5789
5p^3(^4S°)16d	^5D°	3	7.0	8.93609	0.00019			L5789
5p^3(^4S°)16d	^3D°	3	7.0	8.93876	0.00019			L5789
5p^3(^4S°)17d	^5D°	3	7.0	8.94586	0.00019			L5789
5p^3(^4S°)17d	^3D°	3	7.0	8.94794	0.00019			L5789
5p^3(^4S°)18d	^3D°	3	7.0	8.95547	0.00019			L5789
5p^3(^4S°)19d	^3D°	3	7.0	8.96191	0.00019			L5789
5p^3(^4S°)20d	^3D°	3	7.0	8.96701	0.00019			L5789
5p^3(^4S°)21d	^3D°	3	7.0	8.97142	0.00019			L5789
5p^3(^4S°)22d	^3D°	3	7.0	8.97525	0.00019			L5789
5p^3(^4S°)23d	^3D°	3	7.0	8.97827	0.00019			L5789
5p^3(^4S°)24d	^3D°	3	7.0	8.98112	0.00019			L5789
5p^3(^4S°)25d	^3D°	3	7.0	8.98328	0.00019			L5789
