Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)5p	^4D°	^3/_2	4.0	26.576999			88	
3p^63d^8(^3F)5p	^4G°	^9/_2	10.0	26.605555			56	
3p^63d^8(^3F)5p	^2D°	^5/_2	6.0	26.619752			39	
3p^63d^8(^3P)5s	^2P	^1/_2	2.0	26.623149			98	
3p^63d^8(^3P)4d	^4F	^9/_2	10.0	26.625357			83	
3p^63d^8(^3F)5p	°	^5/_2	6.0	26.627633			38 | ^2D°	
3p^63d^8(^3P)4d	^4F	^7/_2	8.0	26.637369			90	
3p^63d^8(^3P)4d	^2D	^5/_2	6.0	26.655316			45	
3p^63d^8(^3F)5p	^4F°	^7/_2	8.0	26.656665			46	
3p^63d^8(^3P)4d	^4F	^5/_2	6.0	26.669056			83	
3p^63d^8(^3F)5p	^4D°	^1/_2	2.0	26.676532			99	
3p^63d^8(^3P)4d	^4F	^3/_2	4.0	26.681050			97	
3p^63d^8(^3F)5p	^4G°	^5/_2	6.0	26.708335			60	
3p^63d^8(^3P)4d	^4P	^1/_2	2.0	26.751022			86	
3p^63d^8(^3F)5p	^4F°	^3/_2	4.0	26.753677			90	
3p^63d^8(^3P)4d	^2P	^3/_2	4.0	26.756701			92	
3p^63d^8(^3P)4d	^2F	^7/_2	8.0	26.777728			65	
3p^63d^8(^3F)5p	^2G°	^7/_2	8.0	26.782779			65	
3p^63d^8(^3P)4d	^4P	^5/_2	6.0	26.798571			77	
3p^63d^8(^3P)4d	^2D	^3/_2	4.0	26.809763			35	
3p^63d^8(^3P)4d	^2F	^5/_2	6.0	26.827238			68	
3p^63d^8(^3F)5p	^2D°	^3/_2	4.0	26.836210			90	
3p^63d^8(^3F)5p	^2F°	^5/_2	6.0	26.850730			76	
3p^63d^8(^3P)4d	^2P	^1/_2	2.0	26.883929			89	
3p^63d^8(^1G)4d	^2I	^11/_2	12.0	27.315108			100	
3p^63d^8(^1G)4d	^2I	^13/_2	14.0	27.327796			100	
3p^63d^8(^1G)5s	^2G	^9/_2	10.0	27.346437			100	
3p^63d^8(^1G)5s	^2G	^7/_2	8.0	27.347130			100	
3p^63d^8(^1G)4d	^2F	^7/_2	8.0	27.507277			98	
3p^63d^8(^1G)4d	^2F	^5/_2	6.0	27.509486			98	
3p^63d^8(^1G)4d	^2H	^9/_2	10.0	27.659620			91	
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^9/_2	10.0	27.665171				
3p^63d^8(^1G)4d	^2G	^7/_2	8.0	27.670092			99	
3p^63d^8(^1G)4d	^2H	^11/_2	12.0	27.670192			100	
3p^63d^8(^1G)4d	^2G	^9/_2	10.0	27.673381			90	
3p^63d^7(^4F)4s4p(^3P°)	^4G°	^11/_2	12.0	27.676980				
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^7/_2	8.0	27.719223				
3p^63d^8(^1G)4d	^2D	^5/_2	6.0	27.746060			73	
3p^63d^7(^4F)4s4p(^3P°)	^4G°	^9/_2	10.0	27.778414				
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^5/_2	6.0	27.828309				
3p^63d^8(^1G)4d	^2D	^3/_2	4.0	27.834900			68	
3p^63d^7(^4F)4s4p(^3P°)	^4F°	^3/_2	4.0	27.925629				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^7/_2	8.0	28.010994				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^5/_2	6.0	28.126750				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^3/_2	4.0	28.205767				
3p^63d^7(^4F)4s4p(^3P°)	^4D°	^1/_2	2.0	28.263936?				
3p^63d^8(^1D)5p	^2D°	^5/_2	6.0	28.320905			52	
3p^63d^8(^1D)5p	^2D°	^3/_2	4.0	28.326528			57	
3p^63d^8(^1D)5p	^2F°	^5/_2	6.0	28.387428			62	
3p^63d^8(^1D)5p	^2P°	^1/_2	2.0	28.399079			75	
3p^63d^8(^1D)5p	^2F°	^7/_2	8.0	28.404590			81	
3p^63d^8(^1D)5p	^2P°	^3/_2	4.0	28.455031			55	
3p^63d^8(^3P)5p	^4P°	^1/_2	2.0	28.677348?			91	
3p^63d^8(^3P)5p	^4P°	^5/_2	6.0	28.681637			72	
3p^63d^8(^3P)5p	^4P°	^3/_2	4.0	28.697073			73	
3p^63d^8(^3P)5p	^4D°	^7/_2	8.0	28.818386			82	
3p^63d^8(^3P)5p	^4D°	^5/_2	6.0	28.821131			71	
3p^63d^8(^3P)5p	^4D°	^3/_2	4.0	28.823627?			87	
3p^63d^8(^3P)5p	^2P°	^3/_2	4.0	28.865293			85	
3p^63d^7(^4F)4s4p(^3P°)	^2D°	^5/_2	6.0	28.887031?				
3p^63d^8(^3P)5p	^2D°	^5/_2	6.0	28.923773			75	
3p^63d^8(^3P)5p	^2D°	^3/_2	4.0	28.969343			87	
3p^63d^8(^3P)5p	^4S°	^3/_2	4.0	29.016786			90	
3p^63d^8(^3F_4)4f	^2[1]°	^3/_2	4.0	29.065245			84	
3p^63d^8(^3F_4)4f	^2[2]°	^5/_2	6.0	29.073145			88	
3p^63d^8(^3F_4)4f	^2[1]°	^1/_2	2.0	29.078088			100	
3p^63d^8(^3F_4)4f	^2[7]°	^13/_2	14.0	29.078375			99	
3p^63d^8(^3F_4)4f	^2[7]°	^15/_2	16.0	29.078935			100	
3p^63d^8(^3F_4)4f	^2[3]°	^7/_2	8.0	29.081998			94	
3p^63d^7(^4F)4s4p(^3P°)	^2D°	^3/_2	4.0	29.092943?				
3p^63d^8(^3F_4)4f	^2[4]°	^9/_2	10.0	29.093472			99	
3p^63d^8(^3F_4)4f	^2[2]°	^3/_2	4.0	29.094198			84	
3p^63d^8(^3F_4)4f	^2[6]°	^13/_2	14.0	29.095493			99	
3p^63d^8(^3F_4)4f	^2[6]°	^11/_2	12.0	29.096779			93	
3p^63d^8(^3F_4)4f	^2[5]°	^11/_2	12.0	29.101174			93	
3p^63d^8(^3F_4)4f	^2[5]°	^9/_2	10.0	29.108358			99	
3p^63d^8(^3F_4)4f	^2[3]°	^5/_2	6.0	29.108390			88	
3p^63d^8(^3F_4)4f	^2[4]°	^7/_2	8.0	29.113087			94	
3p^63d^8(^3F_3)4f	^2[1]°	^1/_2	2.0	29.300406			75	
3p^63d^8(^3F_3)4f	^2[0]°	^1/_2	2.0	29.306254			74	
3p^63d^8(^3F_3)4f	^2[1]°	^3/_2	4.0	29.309247			71	
3p^63d^8(^3F_3)4f	^2[6]°	^13/_2	14.0	29.312057			100	
3p^63d^8(^3F_3)4f	^2[6]°	^11/_2	12.0	29.312181			100	
3p^63d^8(^3F_3)4f	^2[2]°	^5/_2	6.0	29.318702			99	
3p^63d^8(^3F_3)4f	^2[2]°	^3/_2	4.0	29.320392			71	
3p^63d^8(^3F_3)4f	^2[3]°	^7/_2	8.0	29.323690			93	
3p^63d^8(^3F_3)4f	^2[5]°	^11/_2	12.0	29.326219			100	
3p^63d^8(^3F_3)4f	^2[5]°	^9/_2	10.0	29.326873			88	
3p^63d^8(^3F_3)4f	^2[4]°	^9/_2	10.0	29.328512			88	
3p^63d^8(^3F_3)4f	^2[3]°	^5/_2	6.0	29.333472			99	
3p^63d^8(^3F_3)4f	^2[4]°	^7/_2	8.0	29.336085			93	
