7	 18.3704356	
9	 18.37043997	
9	 18.3718735	
11	 18.37187706	
3	 18.3944867	
7	 18.4093922	
9	 18.4135790	
3	 18.4143283	
5	 18.4190872	
7	 18.4279071	
5	 18.4293197	
1	 18.4987655	
1	 18.519653	
3	 18.5336675	
5	 18.538857	
7	 18.551070	
5	 18.563743	
3	 18.568602	
5	 18.6286116	
7	 18.6897370	
5	 18.6946415	
3	 18.7416223	
1	 18.7621891	
11	 18.7677768	
3	 18.7679641	
5	 18.7681473	
13	 18.7684411	
7	 18.7715324	
5	 18.7716962	
9	 18.7735659	
9	 18.7739092	
11	 18.7740661	
3	 18.7742130	
3	 18.7761781	
5	 18.7761889	
7	 18.7764023	
13	 18.7774580	
15	 18.7774672	
7	 18.7777402	
5	 18.7777416	
5	18.7784	
7	18.7784	
15	18.7789	
17	18.7789	
7	18.7791	
9	18.7791	
7	 18.7792403	
9	 18.7792412	
9	18.7798	
11	18.7798	
13	18.7799	
15	18.7799	
11	 18.7799004	
13	 18.7799025	
11	18.7800	
13	18.7801	
9	 18.7801671	
11	 18.7801688	
3	 18.7900768	
11	 18.8029867	
5	 18.8038135	
9	 18.8044759	
3	 18.8048898	
7	 18.8094376	
7	 18.8138032	
9	 18.8139716	
5	 18.8155444	
5	 18.852390	
1	 18.8677975	
5	 18.917532	
1	 18.942728	
3	 18.9465251	
5	 18.9498036	
5	 18.962653	
3	 18.990069	
7	 19.0204420	
5	 19.0224778	
11	 19.0253296	
9	 19.0260171	
3	 19.0263356	
5	 19.0300453	
9	 19.0310603	
7	 19.0314297	
7	 19.0337942	
5	 19.0338042	
11	 19.0346656	
13	 19.0346677	
7	 19.0362107	
9	 19.0362130	
7	19.0370	
9	19.0370	
9	 19.0370363	
11	 19.0370382	
13	19.0373	
15	19.0373	
9	19.0380	
11	19.0380	
11	19.0383	
13	19.0383	
3	 19.0512341	
7	 19.0602066	
9	 19.0626759	
3	 19.0630338	
5	 19.0655316	
7	 19.0707092	
5	 19.0714894	
7	 19.074991	
1	 19.0754353	
3	 19.121489	
7	 19.1252834	
5	 19.1284371	
11	 19.1730889	
13	 19.1737911	
3	 19.174624	
7	 19.1768990	
9	 19.1769788	
9	 19.1772001	
11	 19.1772864	
7	 19.1777364	
3	 19.1788700	
5	 19.1788814	
13	 19.1796845	
15	 19.1796882	
7	 19.1798590	
5	 19.1798605	
5	 19.1801431	
5	19.18065	
7	19.18067	
7	 19.1808013	
9	 19.1808048	
15	19.18093	
17	19.18093	
7	19.18110	
9	19.18111	
11	 19.1812122	
9	 19.1813763	
11	 19.1813775	
9	19.18148	
11	19.18148	
13	19.18156	
15	19.18157	
11	19.18168	
13	19.18169	
3	 19.182722	
3	 19.188543	
11	 19.1963143	
5	 19.1968027	
9	 19.1972710	
3	 19.1975858	
7	 19.2002847	
7	 19.2030573	
9	 19.2031219	
5	 19.2042739	
1	 19.247907	
3	 19.3820668	
5	 19.3839223	
7	 19.404581	
5	 19.4068045	
11	 19.4297984	
9	 19.4309656	
9	19.4351	
11	 19.4359417	
7	 19.4361402	
5	 19.4361459	
13	 19.4366389	
13	 19.4367062	
11	 19.4367088	
7	 19.4376728	
9	 19.4376759	
9	 19.4382235	
11	 19.4382245	
9	19.4382	
9	19.4385	
11	19.4385	
5	19.44039	
7	19.44143	
11	19.44169	
13	 19.4417375	
11	19.45169	
9	 19.4547001	
5	 19.460325	
5	19.61940	
7	19.62010	
3	19.6248	
5	19.6274	
11	19.62755	
9	19.62780	
3	19.6279	
7	19.6296	
5	19.6308	
7	19.6309	
9	19.63094	
3	 19.661331	
9	19.6950	
9	19.6966	
7	19.69728	
13	19.69758	
9	19.69809	
7	19.69822	
9	19.69824	
13	19.69835	
11	19.69836	
15	19.69836	
9	19.69866	
11	19.69867	
11	19.69878	
13	19.69880	
3	19.7056	
7	19.70866	
9	19.70936	
3	19.70987	
5	19.7106	
7	19.71341	
5	19.7135	
5	19.74737	
7	19.74788	
7	19.87622	
13	19.87642	
9	19.87677	
11	19.87696	
3	19.8824	
7	19.88439	
9	19.88486	
3	19.88521	
5	19.8857	
7	19.88762	
5	19.8877	
7	20.00414	
13	20.00428	
9	20.00455	
11	20.00468	
