Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4d^4(^1F)5p	v ^2G°	^9/_2	10.0	9.383825		1.140		
4d^4(b ^3F)5p	v ^4F°	^5/_2	6.0	9.399319?				
4d^4(b ^3P)5p	v ^2D°	^5/_2	6.0	9.400457				
4d^4(b ^3F)5p	w ^4G°	^7/_2	8.0	9.402264				
4d^4(b ^3P)5p	^4D°	^5/_2	6.0	9.448410				
4d^4(b ^3P)5p	^4D°	^7/_2	8.0	9.463094				
4d^4(b ^3F)5p	w ^4G°	^9/_2	10.0	9.495280				
4d^4(b ^3F)5p	v ^4F°	^9/_2	10.0	9.501824				
4d^4(b ^3F)5p	v ^4F°	^7/_2	8.0	9.505500				
4d^4(b ^3F)5p	w ^4G°	^11/_2	12.0	9.629099				
4d^4(^1F)5p	u ^2D°	^5/_2	6.0	9.970877				
4d^4(b ^3F)5p	u ^2G°	^7/_2	8.0	10.108056				
4d^4(b ^3F)5p	u ^2G°	^9/_2	10.0	10.235751				
4d^4(b ^1G)5p	t ^2G°	^9/_2	10.0	10.329729				
4d^4(b ^1G)5p	t ^2G°	^7/_2	8.0	10.399069				
4d^4(b ^1G)5p	v ^2H°	^9/_2	10.0	10.410318				
4d^4(b ^1G)5p	v ^2H°	^11/_2	12.0	10.476231				
4d^4(b ^1G)5p	s ^2F°	^7/_2	8.0	10.732846				
4d^4(b ^3F)5p	t ^2D°	^5/_2	6.0	10.748614				
4d^4(b ^3F)5p	t ^2D°	^3/_2	4.0	10.790791				
