Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^76s6p	108672°	^1/_2	2.0	13.473679	0.000007			L11531,L9479
5d^76s6p	108727°	^7/_2	8.0	13.480497	0.000006			L11531,L9479
5d^7(^2F)6s6p	108802°	^9/_2	10.0	13.489762	0.000006		or	L11531,L9479
5d^7(^2H)6s6p	109040°	^13/_2	14.0	13.519346	0.000010		or	L9479
5d^76s6p	109307°	^7/_2	8.0	13.552455	0.000006			L11531,L9479
5d^8(^3P)6d	(2,^3/_2)	^3/_2	4.0	13.557221	0.000003		37 | 5d^8(^1D)6d | ^2D	L11531
5d^8(^3P)6d	(2,^3/_2)	^1/_2	2.0	13.5772668	0.0000015		32 | 5d^87s | ^4F	L11531
5d^8(^3P)6d	(2,^3/_2)	^5/_2	6.0	13.579735	0.000003		37 | 5d^8(^1D)6d | ^2F	L11531
5d^76s6p	109528°	^3/_2	4.0	13.579772	0.000005			L11531,L9479
5d^8(^3P)6d	(2,^3/_2)	^7/_2	8.0	13.598121	0.000003		24 | 5d^8(^1D)6d | ^2G	L11531
5d^8(^3F)7p	^4D°	^7/_2	8.0	13.605172	0.000006		39	L11531,L9479
5d^76s6p	109753°	^5/_2	6.0	13.607726	0.000006			L11531,L9479
5d^8(^3P)6d	(2,^5/_2)	^1/_2	2.0	13.6408546	0.0000025		40 | 5d^8(^1D)6d | ^2P	L11531
5d^8(^3F)7p	^4F°	^9/_2	10.0	13.646539	0.000006		32	L11531,L9479
5d^76s6p	110085°	^3/_2	4.0	13.648892	0.000007			L11531,L9479
5d^76s6p	110133°	^1/_2	2.0	13.654889	0.000014			L9479
5d^8(^3P)6d	(2,^5/_2)	^7/_2	8.0	13.6564692	0.0000021		23 | 5d^8(^1D)6d | ^2F	L11531
5d^8(^3F)7s	(2,^1/_2)	^5/_2	6.0	13.6578777	0.0000010		44 | 5d^87s | ^4P	L11531
5d^66s^26p	110196°	^5/_2	6.0	13.662616	0.000007			L11531,L9479
5d^76s6p	110202°	^7/_2	8.0	13.663354	0.000005			L11531,L9479
5d^8(^3P)6d	(2,^5/_2)	^9/_2	10.0	13.6701922	0.0000022		45 | 5d^8(^1D)6d | ^2G	L11531
5d^8(^3F)7s	(2,^1/_2)	^3/_2	4.0	13.6702770	0.0000011		42 | 5d^87s | ^4F	L11531
5d^8(^3F)6d	(2,^5/_2)	^3/_2	4.0	13.6888630	0.0000007		39 | 5d^8(^1D)6d | ^2P	L11531
5d^76s6p	110609°	^9/_2	10.0	13.713788	0.000007			L11531,L9479
5d^66s^26p	110638°	^5/_2	6.0	13.717366	0.000005			L11531,L9479
5d^66s^26p	110684°	^3/_2	4.0	13.723128	0.000006			L11531,L9479
5d^8(^3F)7p	^4F°	^9/_2	10.0	13.732841	0.000005		43	L11531,L9479
5d^8(^3F)6d	(2,^5/_2)	^5/_2	6.0	13.7824212	0.0000019		32 | 5d^8(^1D)6d | ^2D	L11531
5d^8(^3F)7p	^2D°	^5/_2	6.0	13.801990	0.000007		47	L11531,L9479
5d^76s6p	111354°	^7/_2	8.0	13.806227	0.000006			L11531,L9479
5d^8(^3P)7s	(0,^1/_2)	^1/_2	2.0	13.808339	0.000003		33 | 5d^87s | ^4P	L11531
5d^87p	111716°	^7/_2	8.0	13.851077	0.000007			L11531,L9479
5d^76s6p	111853°	^3/_2	4.0	13.868050	0.000010			L9479
5d^76s6p	112247°	^9/_2	10.0	13.916946	0.000006			L11531,L9479
5d^8(^3P)7s	(1,^1/_2)	^3/_2	4.0	13.9399599	0.0000015		65 | 5d^87s | ^4P	L11531
5d^7(^2F)6s6p	112723°	^11/_2	12.0	13.975898	0.000009		or	L9479
5d^8(^3P)7s	(1,^1/_2)	^1/_2	2.0	14.0250511	0.0000017		76 | 5d^87s | ^2P	L11531
5d^6(^5D)6s^26p	^6D°	^1/_2	2.0	14.107635	0.000007		57	L11531,L9479
5d^8(^3F)6d	(3,^3/_2)	^9/_2	10.0	14.150025	0.000003		58 | 5d^8(^3F)6d | ^4H	L11531
5d^8(^3F)6d	(3,^3/_2)	^7/_2	8.0	14.1659833	0.0000022		48 | 5d^8(^3F)6d | ^4G	L11531
5d^6(^5D)6s^26p	^6F°	^7/_2	8.0	14.189073	0.000009		37	L9479
5d^8(^3F)6d	(3,^3/_2)	^5/_2	6.0	14.190627	0.000004		40 | 5d^8(^3F)6d | ^4D	L11531
5d^8(^3F)6d	(3,^5/_2)	^11/_2	12.0	14.201059	0.000003		63 | 5d^8(^3F)6d | ^4H	L11531
5d^7(^2H)6s6p	114763°	^11/_2	12.0	14.228873	0.000009		or	L9479
5d^8(^3F)6d	(3,^5/_2)	^9/_2	10.0	14.240992	0.000004		54 | 5d^8(^3F)6d | ^4G	L11531
5d^66s^26p	114880°	^5/_2	6.0	14.243370	0.000007			L11531,L9479
