Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p9d	(^1/_2,^3/_2)°	2	5.0	7.668326				
4s^24p7d	(^3/_2,^3/_2)°	2	5.0	7.677408				
4s^24p9d	(^1/_2,^5/_2)°	3	7.0	7.678346				
4s^24p8g	(^1/_2,^7/_2)°	3	7.0	7.686480				
4s^24p9d	(^1/_2,^3/_2)°	1	3.0	7.686666				
4s^24p11s	(^1/_2,^1/_2)°	0	1.0	7.692159				
4s^24p11s	(^1/_2,^1/_2)°	1	3.0	7.692591				
4s^24p9d	(^1/_2,^5/_2)°	2	5.0	7.6938078				
4s^24p7d	(^3/_2,^3/_2)°	0	1.0	7.702505				
4s^24p7d	(^3/_2,^5/_2)°	4	9.0	7.7025472				
4s^24p7d	(^3/_2,^3/_2)°	1	3.0	7.708006				
4s^24p10d	(^1/_2,^5/_2)°	3	7.0	7.714018				
4s^24p10d	(^1/_2,^5/_2)°	2	5.0	7.715893				
4s^24p10d	(^1/_2,^3/_2)°	2	5.0	7.719805				
4s^24p10d	(^1/_2,^3/_2)°	1	3.0	7.731053				
4s^24p9g	(^1/_2,^7/_2)°	3	7.0	7.731110				
4s^24p7d	(^3/_2,^3/_2)°	3	7.0	7.732992				
4s^24p(^2P°_3/2)6f	^2[^7/_2]	3	7.0	7.734128?				
4s^24p(^2P°_3/2)6f	^2[^7/_2]	4	9.0	7.734365?				
4s^24p12s	(^1/_2,^1/_2)°	0	1.0	7.735420				
4s^24p12s	(^1/_2,^1/_2)°	1	3.0	7.736483				
4s^24p(^2P°_3/2)6f	^2[^9/_2]	5	11.0	7.738159				
4s^24p(^2P°_3/2)6f	^2[^9/_2]	4	9.0	7.738437?				
4s^24p6g	(^3/_2,^7/_2)°	3	7.0	7.741280				
4s^24p7d	(^3/_2,^5/_2)°	2	5.0	7.743416				
4s^24p7d	(^3/_2,^5/_2)°	1	3.0	7.745019				
4s^24p7d	(^3/_2,^5/_2)°	3	7.0	7.751862				
4s^24p9s	(^3/_2,^1/_2)°	2	5.0	7.752925				
4s^24p11d	(^1/_2,^3/_2)°	2	5.0	7.754661				
4s^24p9s	(^3/_2,^1/_2)°	1	3.0	7.758527				
4s^24p10g	(^1/_2,^7/_2)°	3	7.0	7.763222				
4s^24p11d	(^1/_2,^5/_2)°	3	7.0	7.765035				
4s^24p11d	(^1/_2,^5/_2)°	2	5.0	7.765778				
4s^24p13s	(^1/_2,^1/_2)°	0	1.0	7.766265				
4s^24p11d	(^1/_2,^3/_2)°	1	3.0	7.766267				
4s^24p13s	(^1/_2,^1/_2)°	1	3.0	7.767314				
4s^24p12d	(^1/_2,^3/_2)°	2	5.0	7.780216				
4s^24p12d	(^1/_2,^5/_2)°	3	7.0	7.785212				
4s^24p12d	(^1/_2,^5/_2)°	2	5.0	7.785409				
4s^24p11g	(^1/_2,^7/_2)°	3	7.0	7.786867				
4s^24p12d	(^1/_2,^3/_2)°	1	3.0	7.788053				
4s^24p14s	(^1/_2,^1/_2)°	0	1.0	7.789142				
4s^24p14s	(^1/_2,^1/_2)°	1	3.0	7.789529				
4s^24p13d	(^1/_2,^3/_2)°	2	5.0	7.799396				
4s^24p13d	(^1/_2,^5/_2)°	2	5.0	7.801836				
4s^24p13d	(^1/_2,^5/_2)°	3	7.0	7.802358				
4s^24p13d	(^1/_2,^3/_2)°	1	3.0	7.804652				
4s^24p12g	(^1/_2,^7/_2)°	3	7.0	7.804842				
4s^24p15s	(^1/_2,^1/_2)°	0	1.0	7.806567				
4s^24p15s	(^1/_2,^1/_2)°	1	3.0	7.806738				
4s^24p8d	(^3/_2,^3/_2)°	2	5.0	7.810458				
