Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5p^2(^3P)9d	^2D?	^5/_2	6.0	8.3137839	0.0000006			L10083
5p^2(^3P_0)7f	^2[3]°	^5/_2	6.0	8.3272903	0.0000006			L10083
5p^2(^3P_0)7f	^2[3]°	^7/_2	8.0	8.3274504	0.0000006			L10083
5p^2(^3P_1)8p	(1,^1/_2)°	^1/_2	2.0	8.330746	0.000012		93	L6684
5p^2(^3P)6d	^2D?	^3/_2	4.0	8.3402302	0.0000006		57	L10083
5p^2(^3P_1)8p	(1,^3/_2)°	^5/_2	6.0	8.345004	0.000012		97	L6684
5p^2(^3P)7d	^4F	^7/_2	8.0	8.3513526	0.0000006			L10083
5p^2(^3P_1)8p	(1,^1/_2)°	^3/_2	4.0	8.3534638	0.0000006		53	L10083
5p^2(^3P_1)8p	(1,^3/_2)°	^1/_2	2.0	8.356733	0.000012		84	L6684
5p^2(^3P)7d		^1/_2	2.0	8.3598856	0.0000006			L10083
5p^2(^3P_1)8p	(1,^3/_2)°	^3/_2	4.0	8.364606	0.000012		45	L6684
5p^2(^3P)7d	^4P	^3/_2	4.0	8.3696938	0.0000006			L10083
5p^2(^3P)10d	^2D	^3/_2?	4.0	8.3730460	0.0000006			L10083
5p^2(^3P)6d	^4D?	^5/_2	6.0	8.40547	0.00004			L6231,L4893
5p^2(^3P)7d	^4P?	^5/_2	6.0	8.41124	0.00005			L6231
5p^2(^3P_1)5f	^2[3]°	^5/_2	6.0	8.4302288	0.0000006		93	L10083
5p^2(^3P_1)5f	^2[3]°	^7/_2	8.0	8.4305566	0.0000006		93	L10083
5p^2(^3P)11d	^2D	^3/_2?	4.0	8.4328184	0.0000006			L10083,L6231
5p^2(^3P_1)5f	^2[2]°	^5/_2	6.0	8.4338845	0.0000006		56	L10083
5p^2(^3P_1)5f	^2[2]°	^3/_2	4.0	8.4339868	0.0000006		56	L10083
5p^2(^3P)11d	^2D	^5/_2	6.0	8.43658	0.00004			L6231,L4893
5p^2(^3P_2)4f	^2[1]°	^3/_2	4.0	8.439617	0.000012		85	L6684
5p^2(^3P)6d	^2F	^7/_2	8.0	8.4408065	0.0000006		46	L10083
5p^2(^3P)6d	68141	^3/_2	4.0	8.44847?	0.00005			L3466
5p^2(^3P_2)4f	^2[3]°	^5/_2	6.0	8.4493023	0.0000006		77	L10083
5p^2(^3P_2)4f	^2[2]°	^5/_2	6.0	8.4504047	0.0000006		47	L10083
5p^2(^3P_2)4f	^2[4]°	^7/_2	8.0	8.4512653	0.0000006		59	L10083
5p^2(^3P)9s	^4P	^3/_2?	4.0	8.47403	0.00004			L6231,L4893
5p^2(^3P)13d	^2D	^3/_2,^5/_2	10.0	8.49313	0.00005			L6231,L3466
5p^2(^3P)8s	^4P	^5/_2	6.0	8.51163	0.00004			L6231,L3466
5p^2(^3P_1)9p	(1,^1/_2)°	^1/_2	2.0	8.548177	0.000025		93	L6684
5p^2(^3P_1)9p	(1,^1/_2)°	^3/_2	4.0	8.550806	0.000025		88	L6684
5p^2(^3P)8d		^5/_2?	6.0	8.55389	0.00004			L6231,L3466
5p^2(^3P_1)9p	(1,^3/_2)°	^5/_2	6.0	8.559534	0.000025		100	L6684
5p^2(^3P_1)9p	(1,^3/_2)°	^1/_2	2.0	8.560154	0.000025		91	L6684
5p^2(^3P_1)9p	(1,^3/_2)°	^3/_2	4.0	8.561580	0.000025		89	L6684
