Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^2(^3P)5d	^2F	^5/_2	6.0	5.567315			71	
4f^2(^1I)5d	^2G	^9/_2	10.0	5.679214			94	
4f^2(^1D_2)6s_1/2	(2,^1/_2)	^5/_2	6.0	5.67936			88	
4f^2(^1D_2)6s_1/2	(2,^1/_2)	^3/_2	4.0	5.684012			90	
4f^2(^1I)5d	^2G	^7/_2	8.0	5.786811			98	
4f^2(^3P)5d	^2D	^3/_2	4.0	6.001039			90	
4f^2(^3P)5d	^2D	^5/_2	6.0	6.043669			87	
4f^2(^3P_1)6s_1/2	(1,^1/_2)	^3/_2	4.0	6.227452			97	
4f^2(^1I_6)6s_1/2	(6,^1/_2)	^11/_2	12.0	6.279471			100	
4f^2(^1I_6)6s_1/2	(6,^1/_2)	^13/_2	14.0	6.280881			100	
4f^2(^3P_1)6s_1/2	(1,^1/_2)	^1/_2	2.0	6.30699			86	
4f^2(^3P_2)6s_1/2	(2,^1/_2)	^5/_2	6.0	6.36198			91	
4f^2(^3P_2)6s_1/2	(2,^1/_2)	^3/_2	4.0	6.45051			90	
4f^3	^2F1°	^7/_2	8.0	6.582668			82	
4f^2(^3H_4)6p_1/2	(4,^1/_2)°	^7/_2	8.0	7.210683			82	
4f^2(^3H_4)6p_1/2	(4,^1/_2)°	^9/_2	10.0	7.212675			95	
4f^2(^3H_5)6p_1/2	(5,^1/_2)°	^9/_2	10.0	7.459658			79	
4f^2(^3H_5)6p_1/2	(5,^1/_2)°	^11/_2	12.0	7.491092			94	
4f(^2F°)5d^2(^3F)	°	^7/_2	8.0	7.503563			43 | ^4H°	
4f^2(^3H_4)6p_3/2	(4,^3/_2)°	^9/_2	10.0	7.607303			53	
4f^2(^3H_4)6p_3/2	(4,^3/_2)°	^7/_2	8.0	7.638128			80	
4f^2(^3H_4)6p_3/2	(4,^3/_2)°	^5/_2	6.0	7.652054			72	
4f(^2F°)5d^2(^3F)	^4I°	^9/_2	10.0	7.694785			44	
4f^2(^3H_4)6p_3/2	(4,^3/_2)°	^11/_2	12.0	7.716879			40	
4f(^2F°)5d^2(^3F)	°	^9/_2	10.0	7.753429			33 | ^2G°	
4f^2(^3H_6)6p_1/2	(6,^1/_2)°	^11/_2	12.0	7.756287			55	
4f^2(^3H_6)6p_1/2	(6,^1/_2)°	^13/_2	14.0	7.771168			89	
4f^2(^3F_2)6p_1/2	(2,^1/_2)°	^3/_2	4.0	7.838440			91	
4f(^2F°)5d^2(^3F)	^4H°	^7/_2	8.0	7.839786			42	
4f^2(^3F_2)6p_1/2	(2,^1/_2)°	^5/_2	6.0	7.882453			75	
4f^2(^3H_5)6p_3/2	(5,^3/_2)°	^9/_2	10.0	7.884571			67	
4f^2(^3H_5)6p_3/2	(5,^3/_2)°	^7/_2	8.0	7.906306			47	
4f(^2F°)5d^2(^3F)	^4I°	^11/_2	12.0	7.912288			50	
4f(^2F°)5d^2(^3F)	°	^11/_2	12.0	7.953703			42 | ^4I°	
4f^2(^3H_5)6p_3/2	(5,^3/_2)°	^13/_2	14.0	7.961701			86	
4f(^2F°)5d^2(^3F)	^4H°	^9/_2	10.0	7.964201			46	
4f^2(^3F_3)6p_1/2	(3,^1/_2)°	^5/_2	6.0	7.984710			75	
4f(^2F°)5d^2(^3F)	°	^5/_2	6.0	8.036350			31 | ^2F°	
4f^2(^3F_4)6p_1/2	(4,^1/_2)°	^9/_2	10.0	8.041262			57	
4f(^2F°)5d^2(^3F)	^4H°	^11/_2	12.0	8.042254			73	
4f^2(^3F_4)6p_1/2	(4,^1/_2)°	^7/_2	8.0	8.056437			46	
4f^2(^3F_3)6p_1/2	(3,^1/_2)°	^7/_2	8.0	8.095660			45	
4f(^2F°)5d^2(^3F)	^4G°	^5/_2	6.0	8.171729			47	
4f^2(^3H_6)6p_3/2	(6,^3/_2)°	^11/_2	12.0	8.173338			88	
4f(^2F°)5d^2(^3F)	°	^7/_2	8.0	8.174929			22 | ^2F°	
4f(^2F°)5d^2(^3F)	^4I°	^13/_2	14.0	8.178884			86	
4f^2(^3H_6)6p_3/2	(6,^3/_2)°	^13/_2	14.0	8.201356			51	
4f^2(^3H_6)6p_3/2	(6,^3/_2)°	^15/_2	16.0	8.220320			96	
4f^2(^3F_2)6p_3/2	(2,^3/_2)°	^1/_2	2.0	8.223232			81	
4f(^2F°)5d^2(^3F)	^4F°	^5/_2	6.0	8.267408			52	
4f(^2F°)5d^2(^3F)	^4H°	^13/_2	14.0	8.274195			53	
4f(^2F°)5d^2(^3F)	^4G°	^7/_2	8.0	8.288699			47	
4f^2(^3F_2)6p_3/2	(2,^3/_2)°	^3/_2	4.0	8.290463			76	
4f(^2F°)5d^2(^3F)	°	^5/_2	6.0	8.299879			24 | ^4D°	
4f^2(^3H_6)6p_3/2	(6,^3/_2)°	^9/_2	10.0	8.313039			60	
4f^2(^3F_2)6p_3/2	(2,^3/_2)°	^7/_2	8.0	8.336741			58	
4f^2(^3F_2)6p_3/2	(2,^3/_2)°	^5/_2	6.0	8.355955			44	
4f(^2F°)5d^2(^1D)	°	^9/_2	10.0	8.356385			29 | ^2H°	
4f(^2F°)5d^2(^3F)	^4F°	^7/_2	8.0	8.391153			32	
4f^2(^3F_3)6p_3/2	(3,^3/_2)°	^9/_2	10.0	8.414902			48	
