Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^35d6p?	°	^9/_2	10.0	3.233970		0.98		
4f^35d6p?	°	^13/_2	14.0	3.236889		1.040		
4f^35d6p?	°	^13/_2	14.0	3.238885		1.10		
4f^35d6p?	°	^5/_2	6.0	3.248113				
4f^3(^4I°)5d (^5L°)6p?	^6L?	^17/_2?	18.0	3.254851				
4f^3(^4I°)5d (^5L°)6p?	^6L?	^13/_2	14.0	3.255658		1.08		
4f^3(^4I°)5d (^5L°)6p?	^6L?	^13/_2	14.0	3.260525				
4f^3(^4I°)5d (^5L°)6p?	°	^11/_2	12.0	3.262140		1.04		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^19/_2?	20.0	3.262493				
4f^3(^4I°)5d (^5L°)6p?	^6M?	^13/_2	14.0	3.267336		0.99		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^11/_2	12.0	3.267881		1.04		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^9/_2	10.0	3.272239		1.035		
4f^35d6p?	^6L?	^15/_2	16.0	3.274454		1.12		
4f^35d6p?	°	^13/_2	14.0	3.279156				
4f^35d6p?	^6K?	^13/_2	14.0	3.280040		1.04		
4f^35d6p?	^6K?	^9/_2	10.0	3.289153		0.83		
4f^35d6p?	^6K?	^17/_2	18.0	3.293680		1.13:		
4f^35d6p?	^6K?	^15/_2	16.0	3.304734		1.02		
4f^35d6p?		^15/_2	16.0	3.311659				
4f^35d6p?	^4K?	^13/_2	14.0	3.312291		0.97		
4f^35d6p?	°	^11/_2	12.0	3.317489		0.99		
4f^35d6p?	°	^11/_2	12.0	3.318586		1.26		
4f^35d6p?	°	^11/_2	12.0	3.320834		0.89		
4f^35d6p?	°	^11/_2	12.0	3.325845		0.825		
4f^35d6p?	°	^9/_2	10.0	3.326350		1.02		
4f^35d6p?	°	^11/_2	12.0	3.328233				
4f^35d6p?	°	^9/_2	10.0	3.336247		0.945		
4f^35d6p?	°	^15/_2	16.0	3.339252				
4f^35d6p?	°	^15/_2	16.0	3.347396		1.07:		
4f^35d6p?	°	^9/_2	10.0	3.350859		0.83		
4f^35d6p?	°	^11/_2	12.0	3.366659		0.96		
4f^35d6p		^17/_2	18.0	3.372607				
4f^35d6p		^13/_2	14.0	3.374103				
4f^35d6p	°	^11/_2	12.0	3.386006		1.030		
4f^35d6p	°	^9/_2	10.0	3.388700		1.00		
4f^35d6p?		^19/_2?	20.0	3.397731				
4f^35d6p?	°	^11/_2	12.0	3.403272		1.070		
4f^35d6p?		^17/_2?	18.0	3.412439				
4f^35d6p?	°	^11/_2	12.0	3.418481		1.065		
4f^35d6p?	°	^11/_2	12.0	3.422264		0.99		
4f^35d6p?	°	^15/_2	16.0	3.424445		1.02		
4f^35d6p?	°	^11/_2	12.0	3.426244		0.94		
4f^35d6p?		^21/_2?	22.0	3.426245				
4f^35d6p?		^13/_2	14.0	3.436998		0.96		
4f^35d6p?		^17/_2	18.0	3.444846		1.11		
4f^35d6p?		^11/_2	12.0	3.455406		1.27		
4f^35d6p?	°	^13/_2	14.0	3.470536		1.050		
4f^35d6p?	°	^11/_2	12.0	3.478296		1.060		
4f^35d6p?	°	^11/_2	12.0	3.490128		0.98		
4f^35d6p?	°	^11/_2	12.0	3.492476		1.20		
4f^35d6p?	°	^15/_2	16.0	3.518484		1.12		
4f^35d6p?	°	^9/_2	10.0	3.533775		1.120		
4f^35d6p?	°	^11/_2	12.0	3.541073		0.97		
4f^3(^4I°)5d (^5L°)6p?	^6L?	^19/_2?	20.0	3.547664				
