Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^7(^2D2)4p	x ^3F°	3	7.0	8.7356214	0.0000005	1.09	60	L9429,L7185
3d^7(^2D2)4p	x ^3F°	2	5.0	8.77496540	0.00000025	0.78	64	L9429,L7185
3d^7(^2P)4p	z ^1P°	1	3.0	8.78515492	0.00000025	0.90	43	L9429,L7185
3d^7(^2H)4p	y ^3H°	6	13.0	8.85292357	0.00000012	1.16	98	L9429,L7185
3d^7(^2H)4p	y ^3H°	5	11.0	8.89003402	0.00000012		96	L9429
3d^7(^2D2)4p	x ^3P°	2	5.0	8.9078234	0.0000004		49	L9429
3d^7(^2H)4p	y ^3H°	4	9.0	8.92796723	0.00000012	0.70	95	L9429,L7185
3d^7(^2D2)4p	y ^1F°	3	7.0	8.99320722	0.00000025	1.04	57	L9429,L7185
3d^7(^2D2)4p	y ^1D°	2	5.0	9.0079637	0.0000009		44	L9429
3d^7(^2D2)4p	x ^3P°	1	3.0	9.0687421	0.0000004		56	L9429
3d^7(^2H)4p	y ^1G°	4	9.0	9.06907725	0.00000025	1.04	75	L9429,L7185
3d^7(^2D2)4p	x ^3P°	0	1.0	9.1094329	0.0000006		64	L9429
3d^7(^2H)4p	y ^1H°	5	11.0	9.22154694	0.00000012	1.03	97	L9429,L7185
3d^7(^2D2)4p	y ^1P°	1	3.0	9.2396640	0.0000005	1.03	72	L9429,L7185
3d^6(^5D)4s4p	x ^5D°	4	9.0	9.955784	0.000021			L7185c115
3d^6(^5D)4s4p	x ^5D°	3	7.0	9.98606	0.00003			L7185c115
3d^6(^5D)4s4p	x ^5D°	2	5.0	10.016514	0.000019			L7185c115
3d^6(^5D)4s4p	x ^5D°	1	3.0	10.03916	0.00004			L7185c115
3d^6(^5D)4s4p	x ^5D°	0	1.0	10.05095	0.00004			L7185c115
3d^6(^5D)4s4p	y ^5F°	5	11.0	10.163016	0.000015			L7185c115
3d^6(^5D)4s4p	y ^5F°	4	9.0	10.209254	0.000012			L7185c115
