Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)4d	g ^4F	^7/_2	8.0	6.347939		1.16		
3p^63d^8(^3F)4d	e ^2P	^3/_2	4.0	6.348065		1.368		
3p^63d^8(^3F)4d	e ^4G	^11/_2	12.0	6.348456		1.218		
3p^63d^8(^3F)4d	e ^4G	^9/_2	10.0	6.356413		1.083		
3p^63d^8(^3F)4d	e ^4D	^5/_2	6.0	6.392719		1.354		
3p^63d^8(^3F)4d	s ^4D°	^3/_2	4.0	6.428242				
3p^63d^8(^3F)4d	16°	^5/_2	6.0	6.430215				
3p^63d^8(^3F)4d	17°	^5/_2	6.0	6.445853?				
3p^63d^7(a ^2D)4s4p(^3P°)	w ^4P°	^3/_2	4.0	6.448970		1.616	57	
3p^63d^8(^3F)4d	e ^4P	^3/_2	4.0	6.451302		1.40		
3p^63d^8(^3F)4d	e ^2P	^1/_2	2.0	6.452279		0.48		
3p^63d^8(^3F)4d	g ^4F	^5/_2	6.0	6.455857		1.08		
3p^63d^8(^3F)4d	f ^2F	^7/_2	8.0	6.458957		1.118		
3p^63d^8(^3F)4d	e ^2H	^11/_2	12.0	6.461301		1.13		
3p^63d^8(^3F)4d	e ^4H	^9/_2	10.0	6.462206		0.96		
3p^63d^8(^3F)4d	e ^2G	^9/_2	10.0	6.466577		1.12		
3p^63d^8(^3F)4d	e ^4G	^7/_2	8.0	6.467266		1.13		
3p^63d^8(^3F)4d	s ^4D°	^1/_2	2.0	6.479911?				
3p^63d^8(^3F)4d	e ^4D	^3/_2	4.0	6.479971?				
3p^63d^7(a ^2D)4s4p(^3P°)	w ^4P°	^1/_2	2.0	6.491208		2.304	66	
3p^63d^8(^3F)4d	e ^2D	^5/_2	6.0	6.504223		0.92		
3p^63d^8(^3F)4d	18°	^7/_2	8.0	6.506274				
3p^63d^8(^3F)4d	19°	^3/_2	4.0	6.508944				
3p^63d^8(^3F)4d	20°	^3/_2	4.0	6.512399				
3p^63d^8(^3F)4d	20°	^5/_2	6.0	6.512399				
3p^63d^8(^3F)4d	e ^4D	^1/_2	2.0	6.525861		1.58		
3p^63d^8(^3F)4d	g ^4F	^3/_2	4.0	6.534309?		0.76		
3p^63d^8(^3F)4d	e ^4H	^7/_2	8.0	6.536038		0.896		
3p^63d^74s(^3F)5s	g ^2F	^7/_2	8.0	6.541863		0.933		
3p^63d^8(^3F)4d	e ^4G	^5/_2	6.0	6.542931		0.74		
3p^63d^8(^3F)4d	e ^2H	^9/_2	10.0	6.543324		0.97		
3p^63d^7(a ^2D)4s4p(^3P°)	^2F°	^5/_2	6.0	6.545886		0.883	58	
3p^63d^8(^3F)4d	e ^2G	^7/_2	8.0	6.553393		0.92		
3p^63d^74s(^3F)5s	h ^4F	^9/_2	10.0	6.554351		1.307		
3p^63d^8(^3F)4d	e ^4P	^1/_2	2.0	6.560738?				
3p^63d^8(^3F)4d	f ^2F	^5/_2	6.0	6.567520		1.13		
3p^63d^8(^3F)4d	21°	^7/_2	8.0	6.579341				
3p^63d^8(^3F)4d	21°	^9/_2	10.0	6.579341				
3p^63d^7(a ^2D)4s4p(^3P°)	u ^2D°	^3/_2	4.0	6.580451		0.823	51	
3p^63d^7(a ^2D)4s4p(^3P°)	^2F°	^7/_2	8.0	6.584030		1.136	75	
3p^63d^7(a ^2D)4s4p(^3P°)	u ^2D°	^5/_2	6.0	6.595461		1.206	49	
3p^63d^7(^2H)4s4p(^3P°)	v ^2G°	^9/_2	10.0	6.605385		1.124	44	
3p^63d^8(^3F)4d	e ^2D	^3/_2	4.0	6.613723		0.80		
3p^63d^7(^2H)4s4p(^3P°)	v ^2G°	^7/_2	8.0	6.617474		0.888	44	
3p^63d^7(^2H)4s4p(^3P°)	22°	^7/_2	8.0	6.628580				
3p^63d^74s(^5F)4d	f ^4G	^11/_2	12.0	6.634621		1.274		
3p^63d^74s(^5F)4d	f ^4H	^13/_2	14.0	6.647795		1.227		
3p^63d^74s(^5F)4d	f ^6F	^11/_2	12.0	6.653038		1.421		
3p^63d^74s(^3F)5s	h ^4F	^7/_2	8.0	6.657278?		1.28		
3p^63d^74s(^5F)4d	f ^4D	^7/_2	8.0	6.658216		1.377		
3p^63d^74s(^3F)5s	g ^2F	^5/_2	6.0	6.658465		0.923		
3p^63d^74s(^5F)4d	e ^6D	^9/_2	10.0	6.661076		1.387		
3p^63d^74s(^5F)4d	e ^6G	^13/_2	14.0	6.661468?		1.35		
3p^63d^74s(^5F)4d	i ^4F	^9/_2	10.0	6.668959		1.316		
3p^63d^74s(^5F)4d	e ^6P	^7/_2	8.0	6.669001		1.635		
3p^63d^74s(^5F)4d	e ^6H	^15/_2	16.0	6.673087		1.34		
3p^63d^74s(^5F)4d	f ^4P	^5/_2	6.0	6.687296		1.46		
3p^63d^74s(^5F)4d	f ^4G	^9/_2	10.0	6.714757		1.25		
3p^63d^7(a ^2D)4s4p(^3P°)	^2P°	^3/_2	4.0	6.715648		1.353	87	
3p^63d^74s(^3F)5s	h ^4F	^5/_2	6.0	6.727228?		0.986		
3p^63d^74s(^5F)4d	f ^4D	^5/_2	6.0	6.730201?				
3p^63d^74s(^5F)4d	f ^4H	^11/_2	12.0	6.734285		1.168		
3p^63d^74s(^5F)4d	e ^6D	^7/_2	8.0	6.738826		1.48		
3p^63d^74s(^5F)4d	f ^6F	^9/_2	10.0	6.739341		1.403		
3p^63d^74s(^5F)4d	e ^6G	^11/_2	12.0	6.740702		1.320		
3p^63d^74s(^5F)4d	24°	^7/_2	8.0	6.744567				
3p^63d^74s(^3F)5s	h ^4F	^3/_2	4.0	6.748043		0.422		
3p^63d^74s(^5F)4d	e ^6P	^5/_2	6.0	6.750395		1.594		
3p^63d^74s(^5F)4d	e ^6H	^13/_2	14.0	6.751235		1.289		
3p^63d^74s(^5F)4d	i ^4F	^7/_2	8.0	6.754296				
3p^63d^74s(^5F)4d	f ^4G	^7/_2	8.0	6.758958		1.23		
3p^63d^74s(^5F)4d	1	^5/_2	6.0	6.764794		1.323		
3p^63d^74s(^5F)4d	e ^6G	^9/_2	10.0	6.779817		1.23		
3p^63d^74s(^5F)4d	v ^4F°	^9/_2	10.0	6.79324				
3p^63d^74s(^5F)4d	f ^4H	^9/_2	10.0	6.801888		1.10		
3p^63d^74s(^5F)4d	25°	^9/_2	10.0	6.803519				
3p^63d^74s(^5F)4d	f ^6F	^7/_2	8.0	6.806307		1.27		
3p^63d^74s(^5F)4d	i ^4F	^5/_2	6.0	6.807351		0.85		
3p^63d^74s(^5F)4d	26°	^7/_2	8.0	6.810740				
3p^63d^74s(^5F)4d	e ^6D	^5/_2	6.0	6.812547		1.47		
3p^63d^74s(^5F)4d	e ^6H	^11/_2	12.0	6.812644		1.22		
3p^63d^74s(^5F)4d	e ^6P	^3/_2	4.0	6.812928		2.134		
3p^63d^74s(^5F)4d	e ^6G	^7/_2	8.0	6.817844?		1.23		
3p^63d^74s(^5F)4d	27°	^5/_2	6.0	6.826755		1.539		
3p^63d^74s(^5F)4d	2	^3/_2	4.0	6.828896		1.46		
3p^63d^74s(^5F)4d	28°	^7/_2	8.0	6.834046?				
3p^63d^74s(^5F)4d	f ^4G	^5/_2	6.0	6.839666?				
3p^63d^74s(^5F)4d	3	^7/_2	8.0	6.846797		1.14		
3p^63d^74s(^5F)4d	f ^4H	^7/_2	8.0	6.852452		0.857		
3p^63d^74s(^5F)4d	f ^6F	^5/_2	6.0	6.854221		1.17		
3p^63d^74s(^5F)4d	e ^6H	^9/_2	10.0	6.857933		1.108		
3p^63d^74s(^5F)4d	v ^4F°	^7/_2	8.0	6.858067?				
3p^63d^74s(^5F)4d	29°	^5/_2	6.0	6.867126?		1.170		
3p^63d^74s(^5F)4d	e ^6G	^3/_2	4.0	6.867451				
3p^63d^74s(^5F)4d	e ^6D	^3/_2	4.0	6.869605?		2.14		
3p^63d^74s(^5F)4d	e ^6G	^5/_2	6.0	6.874920		1.199		
3p^63d^74s(^5F)4d	30°	^5/_2	6.0	6.882212				
3p^63d^74s(^5F)4d	e ^6H	^7/_2	8.0	6.883682		0.922		
3p^63d^74s(^5F)4d	e ^6H	^5/_2	6.0	6.887984				
3p^63d^74s(^5F)4d	f ^6F	^3/_2	4.0	6.890705?		1.07		
3p^63d^74s(^5F)4d	4	^5/_2	6.0	6.893365				
3p^63d^74s(^5F)4d	v ^4F°	^3/_2	4.0	6.896353				
3p^63d^74s(^5F)4d	v ^4F°	^5/_2	6.0	6.90402				
3p^63d^74s(^5F)4d	5	^3/_2	4.0	6.908525				
3p^63d^74s(^5F)4d	5	^5/_2	6.0	6.908525				
3p^63d^74s(^5F)4d	31°	^3/_2	4.0	6.910615				
3p^63d^74s(^5F)4d	32°	^3/_2	4.0	6.920663		1.31		
3p^63d^74s(^5F)4d	6	^1/_2	2.0	6.921642				
3p^63d^74s(^5F)4d	33°	^3/_2	4.0	6.93348				
3p^63d^74s(^5F)4d	33°	^5/_2	6.0	6.93348				
3p^63d^8(^3P)5s	g ^4P	^5/_2	6.0	7.010750?				
3p^63d^8(^3P)5s	g ^4H	^13/_2	14.0	7.181420				
3p^63d^8(^3P)5s	36°	^7/_2	8.0	7.214317				
3p^63d^8(^3P)5s	36°	^9/_2	10.0	7.214317				
3p^63d^8(^3P)5s	g ^4H	^11/_2	12.0	7.245764				
3p^63d^8(^3P)5s	g ^4H	^9/_2	10.0	7.274615				
3p^63d^8(^3P)5s	g ^4H	^7/_2	8.0	7.354100?				
3p^63d^8(^3P)5s	37°	^5/_2	6.0	7.363284				
3p^63d^8(^3P)5s	37°	^7/_2	8.0	7.363284				
