Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3s^23p^5(^2P°_3/2)7i	^2[^11/_2]°	5	11.0	69.04690				
3s^23p^5(^2P°_3/2)7i	^2[^11/_2]°	6	13.0	69.04690				
3s^23p^5(^2P°_3/2)7h	^2[^11/_2]	5	11.0	69.04723				
3s^23p^5(^2P°_3/2)7h	^2[^11/_2]	6	13.0	69.04723				
3s^23p^5(^2P°_3/2)7i	^2[^13/_2]°	6	13.0	69.04813				
3s^23p^5(^2P°_3/2)7i	^2[^13/_2]°	7	15.0	69.04813				
3s^23p^5(^2P°_1/2)7h	^2[^11/_2]	5	11.0	69.57882				
3s^23p^5(^2P°_1/2)7h	^2[^9/_2]	4	9.0	69.57882				
3s^23p^5(^2P°_1/2)7h	^2[^11/_2]	6	13.0	69.57882				
3s^23p^5(^2P°_1/2)7h	^2[^9/_2]	5	11.0	69.57882				
3s^23p^5(^2P°_1/2)7i	^2[^11/_2]°	5	11.0	69.58166				
3s^23p^5(^2P°_1/2)7i	^2[^13/_2]°	6	13.0	69.58166				
3s^23p^5(^2P°_1/2)7i	^2[^11/_2]°	6	13.0	69.58166				
3s^23p^5(^2P°_1/2)7i	^2[^13/_2]°	7	15.0	69.58166				
