Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^2(^3F)5p	^2D	^3/_2	4.0	5.816663	0.000003	0.83		
3d^2(^3F)5p	^2D	^5/_2	6.0	5.825955	0.000003	1.13		
3d^2(^3F)5p	°	^5/_2	6.0	5.8322329	0.0000024			
3d^2(^3F)5p	^2D°	^3/_2	4.0	5.8557128	0.0000012		84	
3d^2(^3F)5p	^2D°	^5/_2	6.0	5.8662536	0.0000012		84	
3d^2(^3F)5p	^2D	^3/_2	4.0	5.873831	0.000003			
3d^2(^3F)5p	^2D	^5/_2	6.0	5.880008	0.000005			
3d4s(^3D)7s	^4D	^1/_2	2.0	5.886258	0.000004			
3d4s(^3D)7s	^4P	^1/_2	2.0	5.887860	0.000006			
3d4s(^3D)7s	^4D	^3/_2	4.0	5.890162	0.000005			
3d4s(^3D)7s	^2G	^7/_2	8.0	5.891011	0.000004			
3d4s(^3D)7s	^4P	^3/_2	4.0	5.893685	0.000005			
3d4s(^3D)7s	^4D	^5/_2	6.0	5.897094	0.000003			
3d4s(^3D)7s	^2G	^9/_2	10.0	5.900373	0.000003			
3d4s(^3D)7s	^4P	^5/_2	6.0	5.902212	0.000004			
3d4s(^3D)7s	^4D	^7/_2	8.0	5.908164	0.000005			
3d4s(^3D)7s	^4P	^3/_2	4.0	5.991491	0.000004	1.73		
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	5.9941257	0.0000020			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	5.9961715	0.0000015			
3d4s(^3D)7s	^4P	^5/_2	6.0	5.997505	0.000003	1.6		
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	5.9984376	0.0000012			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0004403	0.0000014			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0009609	0.0000014			
3d4s(^3D)7s	°	^3/_2	4.0	6.0048590	0.0000019			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0080709	0.0000020			
3d4s(^3D)7s	°	^3/_2	4.0	6.0089050	0.0000021			
3d4s(^3D)7s	°	^3/_2 or ^5/_2	6.0	6.0118731	0.0000020			
