Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)6d	^4H	^13/_2	14.0	16.039577				
3p^63d^8(^3F)6d	^4H	^11/_2	12.0	16.043064				
3p^63d^8(^3F)6d	^4F	^9/_2	10.0	16.045983				
3p^63d^8(^3F)6d	^4G	^11/_2	12.0	16.046535				
3p^63d^8(^3F)6d	^4F	^7/_2	8.0	16.052764				
3p^63d^8(^3F)6d	^4P	^3/_2	4.0	16.053441				
3p^63d^8(^3F)6d	^4G	^9/_2	10.0	16.056355				
3p^63d^7(^4P)4s4p(^1P°)	^4D°	^7/_2	8.0	16.090926				
3p^63d^8(^3F)6d	^4D	^5/_2	6.0	16.098397				
3p^63d^7(^4P)4s4p(^1P°)	^4D°	^5/_2	6.0	16.116464				
3p^63d^8(^3F)7s	^4F	^3/_2	4.0	16.134707				
3p^63d^8(^3F_3)5f	^2[0]°	^1/_2	2.0	16.136279			51	
3p^63d^8(^3F_3)5f	^2[1]°	^3/_2	4.0	16.139523			88	
3p^63d^8(^3F_3)5f	^2[2]°	^5/_2	6.0	16.140807			100	
3p^63d^8(^3F_3)5f	^2[6]°	^11/_2	12.0	16.140835			100	
3p^63d^8(^3F_3)5f	^2[6]°	^13/_2	14.0	16.141231			100	
3p^63d^8(^3F_3)5f	^2[2]°	^3/_2	4.0	16.142399			88	
3p^63d^8(^3F_3)5f	^2[5]°	^11/_2	12.0	16.143439			100	
3p^63d^8(^3F_3)5f	^2[5]°	^9/_2	10.0	16.143598			98	
3p^63d^8(^3F_3)5f	^2[3]°	^7/_2	8.0	16.143845			97	
3p^63d^8(^3F_3)5f	^2[4]°	^9/_2	10.0	16.144664			98	
3p^63d^8(^3F_3)5f	^2[4]°	^7/_2	8.0	16.145950			97	
3p^63d^8(^3F_3)5f	^2[3]°	^5/_2	6.0	16.146155			100	
3p^63d^8(^3F)7s	^2F	^5/_2	6.0	16.147238				
3p^63d^8(^3F_3)5g	^2[1]	^3/_2	4.0	16.155315			100	
3p^63d^8(^3F_3)5g	^2[1]	^1/_2	2.0	16.155315			100	
3p^63d^8(^3F_3)5g	^2[2]	^5/_2	6.0	16.156005			99	
3p^63d^8(^3F_3)5g	^2[2]	^3/_2	4.0	16.156005			99	
3p^63d^8(^3F_3)5g	^2[7]	^15/_2	16.0	16.156221			100	
3p^63d^8(^3F_3)5g	^2[7]	^13/_2	14.0	16.156221			100	
3p^63d^8(^3F_3)5g	^2[3]	^7/_2	8.0	16.156886			99	
3p^63d^8(^3F_3)5g	^2[3]	^5/_2	6.0	16.156886			99	
3p^63d^8(^3F_3)5g	^2[4]	^7/_2	8.0	16.157737			100	
3p^63d^8(^3F_3)5g	^2[4]	^9/_2	10.0	16.157741			100	
3p^63d^8(^3F_3)5g	^2[6]	^11/_2	12.0	16.157835			99	
3p^63d^8(^3F_3)5g	^2[6]	^13/_2	14.0	16.157835			99	
3p^63d^8(^3F_3)5g	^2[5]	^11/_2	12.0	16.158206			100	
3p^63d^8(^3F_3)5g	^2[5]	^9/_2	10.0	16.158206			100	
3p^63d^7(^4P)4s4p(^1P°)	^4D°	^3/_2	4.0	16.159081				
3p^63d^8(^3F)7p	^4F°	^9/_2	10.0	16.176330				
3p^63d^8(^3F)7p	^4D°	^7/_2	8.0	16.177526				
3p^63d^7(^4P)4s4p(^1P°)	^4D°	^1/_2	2.0	16.188669				
3p^63d^8(^3F)7p	^4G°	^11/_2	12.0	16.199939				
3p^63d^8(^3F)6d	^2P	^3/_2	4.0	16.203662				
3p^63d^8(^3F)6d	^4P	^1/_2	2.0	16.206080				
3p^63d^8(^3F)6d	^4F	^5/_2	6.0	16.208520				
3p^63d^8(^3F)6d	^2H	^11/_2	12.0	16.211062				
3p^63d^8(^3F)6d	^4H	^9/_2	10.0	16.211865				
3p^63d^8(^3F)6d	^2F	^7/_2	8.0	16.212826				
3p^63d^8(^3F)6d	^2G	^9/_2	10.0	16.217298				
3p^63d^8(^3F)6d	^4G	^7/_2	8.0	16.219106				
3p^63d^8(^1D)6s	^2D	^5/_2	6.0	16.229612				
3p^63d^8(^3F)6d	^4D	^3/_2	4.0	16.234776				
3p^63d^8(^1D)6s	^2D	^3/_2	4.0	16.234784				
3p^63d^8(^3F)6d	^2D	^5/_2	6.0	16.245899				
3p^63d^8(^3F_2)5f	^2[1]°	^1/_2	2.0	16.249846			99	
3p^63d^8(^3F_2)5f	^2[1]°	^3/_2	4.0	16.251326			87	
3p^63d^8(^3F_2)5f	^2[5]°	^9/_2	10.0	16.253498			99	
3p^63d^8(^3F_2)5f	^2[5]°	^11/_2	12.0	16.253587			99	
3p^63d^8(^3F_2)5f	^2[2]°	^5/_2	6.0	16.254723			91	
3p^63d^8(^3F_2)5f	^2[2]°	^7/_2	8.0	16.256207			89	
3p^63d^8(^3F_2)5f	^2[4]°	^9/_2	10.0	16.256223			99	
3p^63d^8(^3F_2)5f	^2[3]°	^7/_2	8.0	16.257423			66	
3p^63d^8(^3F_2)5f	^2[4]°	^7/_2	8.0	16.258191			66	
3p^63d^8(^3F_2)5f	^2[3]°	^5/_2	6.0	16.258492			91	
3p^63d^8(^3F_2)5g	^2[2]	^5/_2	6.0	16.268196			99	
3p^63d^8(^3F_2)5g	^2[2]	^3/_2	4.0	16.268196			99	
3p^63d^8(^3F_2)5g	^2[6]	^13/_2	14.0	16.269028			99	
3p^63d^8(^3F_2)5g	^2[6]	^11/_2	12.0	16.269028			99	
3p^63d^8(^3F_2)5g	^2[3]	^7/_2	8.0	16.269576			99	
3p^63d^8(^3F_2)5g	^2[3]	^5/_2	6.0	16.269576			99	
3p^63d^8(^3F_2)5g	^2[4]	^9/_2	10.0	16.270797			99	
3p^63d^8(^3F_2)5g	^2[4]	^7/_2	8.0	16.270797			99	
3p^63d^8(^3F_2)5g	^2[5]	^11/_2	12.0	16.270857			99	
3p^63d^8(^3F_2)5g	^2[5]	^9/_2	10.0	16.270857			99	
3p^63d^7(^2G)4s4p(^1P°)	^2H°	^11/_2	12.0	16.294539?				
3p^63d^8(^3F)6d	^4F	^3/_2	4.0	16.318856				
3p^63d^8(^3F)6d	^4H	^7/_2	8.0	16.320920				
3p^63d^8(^3F)6d	^2P	^1/_2	2.0	16.323243				
3p^63d^8(^3F)6d	^4G	^5/_2	6.0	16.325107				
3p^63d^8(^3F)6d	^2H	^9/_2	10.0	16.327053				
3p^63d^8(^3F)6d	^2G	^7/_2	8.0	16.335009				
3p^63d^8(^3F)6d	^2F	^5/_2	6.0	16.340654				
3p^63d^7(^4P)4s4p(^1P°)	^4P°	^5/_2	6.0	16.345449				
3p^63d^8(^3F)7p	^2G°	^9/_2	10.0	16.357083				
3p^63d^7(^4P)4s4p(^1P°)	^4P°	^1/_2	2.0	16.380879				
3p^63d^7(^4P)4s4p(^1P°)	^4P°	^3/_2	4.0	16.393829				
3p^63d^7(^2G)4s4p(^1P°)	^2H°	^9/_2	10.0	16.404595?				
3p^63d^8(^1D_2)4f	^2[3]°	^5/_2	6.0	16.456358			82	
3p^63d^8(^1D_2)4f	^2[4]°	^9/_2	10.0	16.467353			83	
3p^63d^8(^1D_2)4f	^2[4]°	^7/_2	8.0	16.470871			75	
3p^63d^8(^1D_2)4f	^2[3]°	^7/_2	8.0	16.473676			75	
3p^63d^8(^1D_2)4f	^2[2]°	^5/_2	6.0	16.479006			83	
3p^63d^8(^1D_2)4f	^2[2]°	^3/_2	4.0	16.480968			83	
3p^63d^8(^1D_2)4f	^2[1]°	^3/_2	4.0	16.487730			84	
3p^63d^8(^1D_2)4f	^2[1]°	^1/_2	2.0	16.490081				
3p^63d^8(^1D_2)4f	^2[5]°	^11/_2	12.0	16.491644			83	
3p^63d^8(^1D_2)4f	^2[5]°	^9/_2	10.0	16.493742			83	
3p^63d^7(^2G)4s4p(^1P°)	^2F°	^7/_2	8.0	16.510966				
3p^63d^7(^2F)4s4p(^3P°)	^4F°	^3/_2	4.0	16.513479?				
3p^63d^7(^2F)4s4p(^3P°)	^4F°	^5/_2	6.0	16.515848				
3p^63d^8(^3P)6s	^4P	^5/_2	6.0	16.544934				
3p^63d^7(^2G)4s4p(^1P°)	^2G°	^9/_2	10.0	16.545164				
3p^63d^7(^2F)4s4p(^3P°)	^4F°	^7/_2	8.0	16.555365				
3p^63d^8(^3P)6s	^4P	^3/_2	4.0	16.566023				
3p^63d^7(^2F)4s4p(^3P°)	^4G°	^11/_2	12.0	16.567508				
3p^63d^8(^3F)8s	^4F	^9/_2	10.0	16.578563				
3p^63d^8(^1D)5d	^2F	^7/_2	8.0	16.581024			81	
3p^63d^8(^1D)5d	^2F	^5/_2	6.0	16.581059			68	
3p^63d^8(^3F)8s	^4F	^7/_2	8.0	16.590296				
3p^63d^7(^2F)4s4p(^3P°)	^4D°	^7/_2	8.0	16.595388				
3p^63d^7(^2F)4s4p(^3P°)	^4F°	^9/_2	10.0	16.595662				
3p^63d^8(^3P)6s	^4P	^1/_2	2.0	16.596243				
3p^63d^8(^3P)6s	^2P	^3/_2	4.0	16.596799				
3p^63d^8(^1D)5d	^2D	^3/_2	4.0	16.601856			80	
3p^63d^8(^1D)5d	^2G	^9/_2	10.0	16.604325			83	
3p^63d^8(^1D)5d	^2G	^7/_2	8.0	16.605189			84	
3p^63d^8(^1D)5d	^2P	^1/_2	2.0	16.608285			82	
3p^63d^7(^2F)4s4p(^3P°)	^4D°	^5/_2	6.0	16.610576				
3p^63d^8(^1D)5d	^2D	^5/_2	6.0	16.620460			69	
3p^63d^8(^1D)5d	^2P	^3/_2	4.0	16.622284			84	
3p^63d^7(^2F)4s4p(^3P°)	^4D°	^3/_2	4.0	16.633259				
3p^63d^7(^2G)4s4p(^1P°)	^2F°	^5/_2	6.0	16.639708				
3p^63d^8(^3F_4)6f	^2[7]°	^13/_2	14.0	16.643445			100	
3p^63d^8(^3P)6s	^2P	^1/_2	2.0	16.643882				
3p^63d^8(^3F_4)6f	^2[1]°	^3/_2	4.0	16.644844			87	
3p^63d^8(^3F_4)6f	^2[7]°	^15/_2	16.0	16.645040			100	
