Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
2s^22p^5(^2P°_3/2)6g	^2[^9/_2]°	4,5	20.0	45.77539	0.00006			
2s^22p^5(^2P°_1/2)6d	^2[^3/_2]°	1	3.0	45.87857	0.00006			
2s^22p^5(^2P°_1/2)7s	^2[^1/_2]°	1	3.0	45.92109	0.00006			
2s^22p^5(^2P°_1/2)6f	^2[^7/_2]	3,4	16.0	45.94207	0.00006			
2s^22p^5(^2P°_1/2)6f	^2[^5/_2]	3	7.0	45.942104?	0.000012			
2s^22p^5(^2P°_1/2)6f	^2[^5/_2]	2	5.0	45.942159?	0.000012			
2s^22p^5(^2P°_1/2)6g	^2[^9/_2]°	4,5	20.0	45.94366	0.00006			
2s^22p^5(^2P°_1/2)6g	^2[^7/_2]°	3,4	16.0	45.94366	0.00006			
2s^22p^5(^2P°_3/2)8s	^2[^3/_2]°	1	3.0	46.111	0.009			
2s^22p^5(^2P°_3/2)7d	^2[^3/_2]°	1	3.0	46.111	0.009			
2s^22p^5(^2P°_3/2)7f	^2[^3/_2]	1	3.0	46.17266	0.00006			
2s^22p^5(^2P°_3/2)7f	^2[^3/_2]	2	5.0	46.17269	0.00006			
2s^22p^5(^2P°_3/2)7f	^2[^9/_2]	4,5	20.0	46.17369	0.00006			
2s^22p^5(^2P°_3/2)7g	^2[^5/_2]°	2,3	12.0	46.17462	0.00006			
2s^22p^5(^2P°_3/2)7f	^2[^5/_2]	2,3	12.0	46.17486	0.00006			
2s^22p^5(^2P°_3/2)7g	^2[^11/_2]°	5,6	24.0	46.17503	0.00006			
2s^22p^5(^2P°_3/2)7g	^2[^7/_2]°	3,4	16.0	46.17572	0.00006			
2s^22p^5(^2P°_3/2)7f	^2[^7/_2]	3,4	16.0	46.17584	0.00006			
2s^22p^5(^2P°_3/2)7g	^2[^9/_2]°	4,5	20.0	46.17620	0.00006			
2s^22p^5(^2P°_1/2)7d	^2[^3/_2]°	1	3.0	46.330	0.009			
