Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^5(^6F°)5d6s^2	^7F°	1	3.0	3.258440		1.50	58	
4f^5(^6F°)5d6s^2	^7D°?	5	11.0	3.262204		1.50		
4f^5(^6F°)5d6s^2	°	4	9.0	3.270982		1.57		
4f^5(^6F°)5d6s^2	^9H°?	1	3.0	3.277925		-0.81		
4f^5(^6F°)5d6s^2	°	6	13.0	3.282027		1.355	28 | ^7H°	
4f^5(^6F°)5d6s^2	°	5	11.0	3.286488		0.935		
4f^5(^6F°)5d6s^2	°	3	7.0	3.300355		1.935		
4f^5(^6F°)5d6s^2	°	4	9.0	3.305059		0.91		
4f^5(^6F°)5d6s^2	°	3	7.0	3.310855		1.900		
4f^5(^6F°)5d6s^2	^7H°?	3	7.0	3.312163		0.725		
4f^5(^6F°)5d6s^2	^9H°?	2	5.0	3.313025		0.785		
4f^6(^7F)5d6p(^3F°)?	^9I°?	4	9.0	3.316858		0.94		
4f^6(^7F)5d6p(^3F°)?	°	5	11.0	3.319922		1.190		
4f^5(^6F°)5d6s^2	^7F°	2	5.0	3.321140		1.34:	58	
4f^5(^6F°)5d6s^2	°	1	3.0	3.323235		1.17:		
4f^5(^6F°)5d6s^2	°	0	1.0	3.325520				
4f^5(^6F°)5d6s^2	^7D°	1	3.0	3.342877		2.565	82	
4f^5(^6F°)5d6s^2	°	4	9.0	3.342877		0.85		
4f^5(^6F°)5d6s^2	^7H°	6	13.0	3.363628		1.33	50	
4f^5(^6F°)5d6s^2	^9H°?	3	7.0	3.368217		1.02		
4f^5(^6H°)5d^26s?	^9I°?	8	17.0	3.371965		1.35		
4f^5(^6H°)5d^26s?	°	5	11.0	3.379310		1.55		
4f^5(^6H°)5d^26s?	°	7	15.0	3.380190		1.40		
4f^5(^6H°)5d^26s?	°	1	3.0	3.380794		0.475		
4f^6(^7F)6s6p(^1P°)	^7G°	7	15.0	3.383229		1.400	47	
4f^6(^7F)6s6p(^1P°)	^7H°?	2	5.0	3.389480		0.07		
4f^6(^7F)6s6p(^1P°)	°	2	5.0	3.397033		1.675		
4f^6(^7F)6s6p(^1P°)	^7H°?	4	9.0	3.398023		1.00		
4f^5(^6F°)5d6s^2	^7F°	3	7.0	3.400329		1.49	59	
4f^5(^6F°)5d6s^2	°	6	13.0	3.410692		1.080		
4f^5(^6F°)5d6s^2	^9H°?	1	3.0	3.415551		-0.86		
4f^5(^6F°)5d6s^2	°	4	9.0	3.419903		1.765		
4f^5(^6F°)5d6s^2	°	2	5.0	3.425342		1.525		
4f^5(^6F°)5d6s^2	^7I°?	5	11.0	3.428771		1.03		
4f^5(^6F°)5d6s^2	^7D°	2	5.0	3.430810		1.955	84	
4f^5(^6F°)5d6s^2	^9H°?	2	5.0	3.435528		0.575		
4f^5(^6F°)5d6s^2	^7H°	7	15.0	3.436637		1.345	45	
4f^5(^6F°)5d6s^2	°	4	9.0	3.438701		1.685		
4f^5(^6F°)5d6s^2	°	6	13.0	3.444580		1.230		
4f^5(^6F°)5d6s^2	^9H°?	4	9.0	3.444720		1.20		
4f^5(^6F°)5d6s^2	°	7	15.0	3.445616		1.26		
4f^5(^6F°)5d6s^2	^7H°?	3	7.0	3.449061		0.725		
4f^6(^7F)5d6p(^3F°)?	^9I°?	5	11.0	3.453305		1.16		
4f^6(^7F)5d6p(^3F°)?	^7D°?	1	3.0	3.457787		2.84		
4f^6(^7F)5d6p(^3F°)?	°	2	5.0	3.461651		0.40		
4f^6(^7F)5d6p(^3F°)?	°	0	1.0	3.462297				
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	3.470609		0.805		
4f^6(^7F)5d6p(^3F°)?	°	2	5.0	3.479672		1.49		
4f^5(^6F°)5d6s^2	°	7	15.0	3.488667		1.39	38 | ^7G°	
4f^5(^6F°)5d6s^2	°	3	7.0	3.491988		1.14		
4f^5(^6F°)5d6s^2	°	0	1.0	3.492414				
4f^5(^6F°)5d6s^2	^7F°	4	9.0	3.493992		1.50	58	
4f^5(^6F°)5d6s^2	°	3	7.0	3.499336		0.86		
4f^5(^6F°)5d6s^2	°	1	3.0	3.500456		1.74:		
4f^5(^6F°)5d6s^2	°	7	15.0	3.502556		1.46		
4f^5(^6H°)5d^26s?	^9I°?	9	19.0	3.509373		1.38		
4f^5(^6H°)5d^26s?	°	5	11.0	3.512700		1.135		
4f^5(^6F°)5d6s^2	^7D°	3	7.0	3.515723		1.59	74	
4f^5(^6F°)5d6s^2	^7D°?	2	5.0	3.516068		1.785		
4f^5(^6F°)5d6s^2	^9H°?	8	17.0	3.517810		1.425		
4f^5(^6F°)5d6s^2	°	4	9.0	3.521275		1.42		
4f^5(^6F°)5d6s^2	^7H°?	4	9.0	3.524288		1.01		
4f^5(^6F°)5d6s^2	°	2	5.0	3.526733		1.54		
4f^5(^6F°)5d6s^2	°	4	9.0	3.529247		1.140		
4f^5(^6F°)5d6s^2	°	2	5.0	3.533124		1.53		
4f^5(^6F°)5d6s^2	°	3	7.0	3.534259		1.56		
4f^5(^6F°)5d6s^2	^9H°?	5	11.0	3.537770		1.300		
4f^5(^6F°)5d6s^2	°	3	7.0	3.544097		0.935		
4f^5(^6F°)5d6s^2	^7I°?	6	13.0	3.545951		1.165		
4f^5(^6F°)5d6s^2	^7D°?	1	3.0	3.547587		2.125:		
4f^5(^6F°)5d6s^2	°	5	11.0	3.557610		1.67		
4f^5(^6F°)5d6s^2	°	1	3.0	3.558873		1.725:		
4f^5(^6F°)5d6s^2	°	4	9.0	3.559038		1.53		
4f^6(^7F)6s (^8F)7s	^9F	1	3.0	3.559363		3.36	95	
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.563925		1.425		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.564836		0.96		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.577347		1.19		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.577658		1.37		
4f^6(^7F)5d6p(^3F°)?	^9I°?	6	13.0	3.578790		1.25		
4f^6(^7F)5d6p(^3F°)?	°	1	3.0	3.584875		0.27		
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	3.588351		1.02		
4f^6(^7F)5d6p(^3F°)?	°	3	7.0	3.595310		1.48		
4f^5(^6F°)5d6s^2	^7F°	5	11.0	3.598512		1.405	54	
4f^6(^7F)6s (^8F)7s	^9F	2	5.0	3.600160		1.85	90	
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.600664		1.36		
4f^66s^2?		2	5.0	3.603727		1.57		
4f^66s^2?	°	5	11.0	3.604208		1.33		
4f^66s^2?	°	1	3.0	3.611663		0.495		
4f^66s^2?	^7H°?	5	11.0	3.614282		1.23		
4f^66s^2?	°	4	9.0	3.614420		1.45		
4f^66s^2?	°	2	5.0	3.614883		1.79		
4f^66s^2?	°	2	5.0	3.620415		1.33		
4f^66s^2?	°	4	9.0	3.621669		1.13		
4f^66s^2?	°	3	7.0	3.623650		1.68		
4f^66s^2?	°	3	7.0	3.630540		2.00		
4f^5(^6F°)5d6s^2	^7D°	4	9.0	3.640800		1.60	51	
4f^5(^6H°)5d6s^2	°	6	13.0	3.642631		1.215	42 | ^5H°	
4f^5(^6H°)5d^26s?	^9I°?	10	21.0	3.653528		1.395		
4f^6(^7F)6s (^8F)7s	^7F	0	1.0	3.653763			88	
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.654501		1.26		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.654898		2.06		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.655209		1.10		
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.656344		1.20		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.658327		1.11		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.660231		1.36		
4f^6(^7F)6s (^8F)7s	^9F	3	7.0	3.663964		1.80	89	
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.664709		0.93		
4f^6(^7F)6s (^8F)7s	^9H°?	9	19.0	3.665499		1.435		
4f^6(^7F)6s (^8F)7s	°	5	11.0	3.670191		1.20		
4f^6(^7F)6s (^8F)7s	^7I°?	7	15.0	3.673282		1.25		
4f^6(^7F)6s (^8F)7s	°	2	5.0	3.674823		0.305		
4f^6(^7F)6s (^8F)7s	°	3	7.0	3.675989		1.230		
4f^6(^7F)6s (^8F)7s	°	4	9.0	3.676280		1.20		
4f^6(^7F)6s (^8F)7s	^7F	1	3.0	3.676908		1.48	74	
4f^5(^6F°)5d6s^2	^5G°	4	9.0	3.678984		1.26	54	
4f^5(^6F°)5d6s^2	°	2	5.0	3.685189		0.44		
4f^5(^6F°)5d6s^2	°	4	9.0	3.686174		1.64		
4f^5(^6F°)5d6s^2	°	8	17.0	3.687476		1.24		
4f^5(^6F°)5d6s^2	°	6	13.0	3.688100		1.34		
4f^5(^6F°)5d6s^2	°	3	7.0	3.691642		1.83		
4f^5(^6F°)5d6s^2	°	6	13.0	3.695141		1.575		
4f^5(^6F°)5d6s^2	°	5	11.0	3.695690		1.415		
4f^5(^6F°)5d6s^2	°	1	3.0	3.696941		1.21		
4f^5(^6F°)5d6s^2	°	4	9.0	3.701661		1.815		
4f^5(^6F°)5d6s^2	°	6	13.0	3.710770		1.30		
4f^6(^7F)5d6p(^3F°)?	^9I°?	7	15.0	3.713126		1.325		
4f^66s^2?		2	5.0	3.724603		1.79		
4f^66s^2?	°	1	3.0	3.728201		1.68		
4f^66s^2?	°	5	11.0	3.730594		1.35		
4f^5(^6F°)5d6s^2	^7F°	6	13.0	3.730998		1.455	49	
4f^5(^6F°)5d6s^2	°	1	3.0	3.732798		1.56		
4f^5(^6F°)5d6s^2	°	3	7.0	3.735116		1.565		
4f^5(^6F°)5d6s^2	°	2	5.0	3.735505		1.38		
4f^6(^7F)6s (^8F)7s	^7F	2	5.0	3.737925		1.67	67	
4f^6(^7F)6s (^8F)7s	^9F	4	9.0	3.743237		1.68	90	
