Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^55d6s?	°	^13/_2	14.0	3.983683		1.33		
4f^55d6s?	°	^7/_2	8.0	3.992826		1.47		
4f^55d6s?	°	^3/_2	4.0	3.995199		1.285		
4f^55d6s?	°	^13/_2	14.0	4.002960		1.27		
4f^55d6s?	°	^1/_2	2.0	4.004233		2.74		
4f^55d6s?	°	^9/_2	10.0	4.004676		1.355		
4f^55d6s?	°	^7/_2	8.0	4.010199		1.310		
4f^55d6s?	°	^9/_2	10.0	4.010309		1.510		
4f^55d6s?	°	^3/_2	4.0	4.011950		1.42		
4f^55d6s?	°	^7/_2	8.0	4.014705		1.52		
4f^55d6s?	°	^5/_2	6.0	4.016776		1.06		
4f^55d6s?	°	^9/_2	10.0	4.021390		1.455		
4f^55d6s?	°	^7/_2	8.0	4.023493		1.22		
4f^55d6s?	°	^3/_2	4.0	4.028575		2.07		
4f^55d6s?	°	^11/_2	12.0	4.031109		1.230		
4f^55d6s?	°	^7/_2	8.0	4.035641		1.60		
4f^55d6s?	°	^11/_2	12.0	4.040557		1.230		
4f^55d6s?	°	^5/_2	6.0	4.042337		1.44		
4f^55d6s?	°	^5/_2	6.0	4.051205		1.16		
4f^55d6s?	°	^5/_2	6.0	4.052510		1.665		
4f^55d6s?	°	^11/_2	12.0	4.053089		1.240		
4f^55d6s?	°	^13/_2	14.0	4.057604		1.205		
4f^55d6s?	°	^13/_2	14.0	4.073229		1.360		
4f^55d6s?	°	^9/_2	10.0	4.073816		1.36		
4f^55d6s?	°	^5/_2	6.0	4.083473		1.175		
4f^55d6s?	°	^9/_2	10.0	4.084683		1.39		
4f^55d6s?	°	^3/_2	4.0	4.100046		1.83		
4f^55d6s?	°	^5/_2	6.0	4.104757		0.84		
4f^55d6s?	°	^11/_2	12.0	4.110534		1.42		
4f^55d6s?	°	^5/_2	6.0	4.118600		1.500		
4f^55d6s?	°	^3/_2	4.0	4.11973		1.73		
4f^55d6s?	°	^9/_2	10.0	4.122778		1.22		
4f^55d6s?	°	^11/_2	12.0	4.126975		1.25		
4f^55d6s?	°	^7/_2	8.0	4.132815		1.43		
4f^55d6s?	°	^9/_2	10.0	4.136709		1.64		
4f^55d6s?	°	^5/_2	6.0	4.158380		1.55		
4f^55d6s?	°	^7/_2	8.0	4.162968		1.07		
4f^55d6s?	°	^11/_2	12.0	4.165708		1.39		
4f^55d6s?	°	^9/_2	10.0	4.167534		1.12		
4f^55d6s?	°	^7/_2	8.0	4.169613		1.07		
4f^55d6s?	^8F°	^1/_2	2.0	4.173464		3.00		
4f^55d6s?	°	^5/_2	6.0	4.176966		1.47		
4f^55d6s?	°	^15/_2	16.0	4.186134		1.34		
4f^55d6s?	°	^9/_2	10.0	4.187261		1.14		
4f^55d6s?	°	^11/_2	12.0	4.187670		1.41		
4f^55d6s?	°	^13/_2	14.0	4.191887		1.310		
4f^55d6s?	°	^9/_2	10.0	4.197228		1.11		
4f^55d6s?	°	^7/_2	8.0	4.200825		1.44		
4f^55d6s?	°	^15/_2	16.0	4.207339		1.280		
4f^55d6s?	°	^9/_2	10.0	4.220468		1.35		
4f^55d6s?	°	^5/_2	6.0	4.223739		1.58		
4f^55d6s?	°	^3/_2	4.0	4.223945		1.540		
4f^55d6s?	°	^11/_2	12.0	4.232053		1.27		
4f^55d6s?	°	^13/_2	14.0	4.233495		1.440		
4f^55d6s?	°	^11/_2	12.0	4.238830		1.395		
4f^55d6s?	°	^11/_2	12.0	4.240992		1.26		
4f^55d6s?	°	^11/_2	12.0	4.256489		1.33		
4f^55d6s?	°	^9/_2	10.0	4.261920		1.21		
4f^55d6s?	°	^11/_2	12.0	4.267406		1.46		
4f^55d6s?	°	^5/_2	6.0	4.271730		0.95		
4f^55d6s?	°	^13/_2	14.0	4.272194		1.23		
4f^55d6s?	°	^9/_2	10.0	4.276959		1.090		
4f^55d6s?	°	^7/_2	8.0	4.278174		0.89		
4f^55d6s?	°	^9/_2	10.0	4.305012		1.43		
4f^55d6s?	°	^13/_2	14.0	4.307889		1.02:		
4f^55d6s?	°	^13/_2	14.0	4.310733		1.35:		
4f^55d6s?	°	^13/_2	14.0	4.325914		1.33		
4f^55d6s?	°	^3/_2	4.0	4.328363		0.58		
4f^55d6s?	°	^5/_2	6.0	4.328721		0.945		
4f^55d6s?	°	^9/_2	10.0	4.333483		1.320		
4f^55d6s?	°	^7/_2	8.0	4.352056		0.80		
4f^55d6s?	°	^11/_2	12.0	4.363278		1.09		
4f^55d6s?	°	^15/_2	16.0	4.371832		1.32		
4f^55d6s?	°	^7/_2	8.0	4.377089		1.12		
4f^55d6s?	°	^9/_2	10.0	4.382668		1.36		
4f^55d6s?	°	^9/_2	10.0	4.396964		1.295		
4f^55d6s?	°	^1/_2	2.0	4.405843		-1.19		
4f^55d6s?	°	^11/_2	12.0	4.407328		1.415		
4f^55d6s?	°	^5/_2	6.0	4.411779		0.98		
4f^55d6s?	°	^3/_2	4.0	4.459289		1.20		
4f^55d6s?	°	^9/_2	10.0	4.476779		1.270		
4f^55d6s?	°	^1/_2	2.0	4.648037		-0.40		
4f^55d6s?	°	^3/_2	4.0	4.657976		0.58		
4f^55d6s?	°	^3/_2	4.0	4.660104		0.55		
4f^55d6s?	°	^19/_2	20.0	4.774093		1.36		
