Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)5f	^2F°	^7/_2	8.0	50.7922			50	
3p^63d^8(^3F)5f	^2D°	^5/_2	6.0	50.7963			45	
3p^63d^8(^3F)5f	^4P°	^1/_2	2.0	51.0532			58	
3p^63d^8(^3F)5f	°	^3/_2	4.0	51.0573			30 | ^4D°	
3p^63d^8(^3F)5f	°	^3/_2	4.0	51.0758			30 | ^4F°	
3p^63d^85f	°	^5/_2	6.0	51.0772				
3p^63d^85f	°	^7/_2	8.0	51.0772				
3p^63d^8(^1S)5p	^2P°	^1/_2	2.0	51.0773			99	
3p^63d^8(^1S)5p	^2P°	^3/_2	4.0	51.1724			99	
3p^63d^8(^3F)5f	^2P°	^1/_2	2.0	51.2592			39	
3p^63d^8(^3F)5f	°	^5/_2	6.0	51.2592			36 | ^4F°	
3p^63d^8(^3F)5f	^2G°	^7/_2	8.0	51.2880			46	
3p^63d^8(^3F)5f	^2D°	^3/_2	4.0	51.2903			47	
3p^63d^8(^3F)5f	^2F°	^5/_2	6.0	51.2928			47	
3p^63d^8(^1D)6p	^2D°	^5/_2	6.0	51.4960			61	
3p^63d^8(^1D)6p	^2D°	^3/_2	4.0	51.5144			62	
3p^63d^8(^1D)6p	^2F°	^5/_2	6.0	51.5499			67	
3p^63d^8(^1D)6p	^2P°	^3/_2	4.0	51.5932			63	
3p^63d^8(^3P)6p	^4D°	^3/_2	4.0	52.0967			48	
3p^63d^8(^3P)6p	^2P°	^1/_2	2.0	52.1721			83	
3p^63d^8(^1D)5f	^2F°	^5/_2	6.0	53.0309			75	
3p^63d^8(^1D)5f	^2D°	^3/_2	4.0	53.0504			71	
3p^63d^8(^1D)5f	^2D°	^5/_2	6.0	53.0510			78	
3p^63d^8(^1G)6p	^2F°	^7/_2	8.0	53.0530			99	
3p^63d^8(^1D)5f	^2F°	^7/_2	8.0	53.0569			62	
3p^63d^8(^1G)6p	^2F°	^5/_2	6.0	53.0575			100	
3p^63d^8(^3P)5f	^2F°	^7/_2	8.0	53.5705			61	
3p^63d^8(^3P)5f	^2F°	^5/_2	6.0	53.6049			42	
3p^63d^8(^3P)5f	^4G°	^7/_2	8.0	53.6160			63	
3p^63d^8(^3P)5f	^4G°	^5/_2	6.0	53.6446			67	
3p^63d^8(^3P)5f	^2D°	^3/_2	4.0	53.6446			71	
3p^63d^8(^1S)4f	^2F°	^7/_2	8.0	54.4567			100	
3p^63d^8(^1S)4f	^2F°	^5/_2	6.0	54.4645			100	
3p^63d^8(^1G)5f	^2P°	^3/_2	4.0	54.5005			100	
3p^63d^8(^1G)5f	^2P°	^1/_2	2.0	54.5047			100	
3p^63d^8(^1G)5f	^2D°	^5/_2	6.0	54.5356			100	
3p^63d^8(^1G)5f	^2D°	^3/_2	4.0	54.5361			100	
3p^63d^8(^1G)5f	^2F°	^5/_2	6.0	54.5504			100	
