Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^9(^2D_5/2)5g	^2[^11/_2]	5	11.0	34.82234				
3d^9(^2D_5/2)5g	^2[^11/_2]	6	13.0	34.82234				
3d^9(^2D_5/2)5g	^2[^9/_2]	4	9.0	34.82350				
3d^9(^2D_5/2)7s	(^5/_2,^1/_2)	3	7.0	34.97069				
3d^9(^2D_5/2)7s	(^5/_2,^1/_2)	2	5.0	34.98450				
3d^9(^2D_5/2)6d	^2[^1/_2]	1	3.0	34.99515				
3d^9(^2D_5/2)6d	^2[^3/_2]	2	5.0	35.04148				
3d^9(^2D_5/2)6d	^2[^9/_2]	5	11.0	35.04292				
3d^9(^2D_5/2)6d	^2[^3/_2]	1	3.0	35.04436				
3d^9(^2D_5/2)6d	^2[^9/_2]	4	9.0	35.04790				
3d^9(^2D_5/2)6d	^2[^5/_2]	3	7.0	35.06763				
3d^9(^2D_5/2)6d	^2[^5/_2]	2	5.0	35.08142				
3d^9(^2D_5/2)6d	^2[^7/_2]	3	7.0	35.08388				
3d^9(^2D_5/2)6d	^2[^7/_2]	4	9.0	35.08475				
3d^95f	°	1	3.0	35.1105			43 | ^1P°	
3d^9(^2D_3/2)5g	^2[^5/_2]	2	5.0	35.15140				
3d^9(^2D_3/2)5g	^2[^5/_2]	3	7.0	35.15140				
3d^9(^2D_3/2)5g	^2[^11/_2]	5	11.0	35.15517				
3d^9(^2D_3/2)5g	^2[^11/_2]	6	13.0	35.15517				
3d^9(^2D_3/2)5g	^2[^7/_2]	3	7.0	35.16214				
3d^9(^2D_3/2)5g	^2[^7/_2]	4	9.0	35.16214				
3d^9(^2D_3/2)5g	^2[^9/_2]	4	9.0	35.16591				
3d^9(^2D_3/2)5g	^2[^9/_2]	5	11.0	35.16591				
3d^9(^2D_3/2)6d	^2[^1/_2]	0	1.0	35.20764				
3d^9(^2D_3/2)6d	^2[^1/_2]	1	3.0	35.29694				
3d^9(^2D_3/2)7s	(^3/_2,^1/_2)	1	3.0	35.31278				
3d^9(^2D_3/2)7s	(^3/_2,^1/_2)	2	5.0	35.32328				
3d^9(^2D_3/2)6d	^2[^7/_2]	3	7.0	35.38654				
3d^9(^2D_3/2)6d	^2[^3/_2]	1	3.0	35.39795				
3d^9(^2D_3/2)6d	^2[^3/_2]	2	5.0	35.40891				
3d^9(^2D_3/2)6d	^2[^5/_2]	3	7.0	35.42520				
3d^9(^2D_3/2)6d	^2[^5/_2]	2	5.0	35.42892				
3d^97p	^1F°	3	7.0	35.5414			54	
3d^97p	^3F°	4	9.0	35.5522			99	
3d^97p	^1P°	1	3.0	35.5600			51	
3d^97p	^3P°	1	3.0	35.8733			55	
3d^84s(^2D)4p	^1D°	2	5.0	36.1966			54	
3d^9(^2D_5/2)6g	^2[^3/_2]	1	3.0	36.31022				
3d^9(^2D_5/2)6g	^2[^3/_2]	2	5.0	36.31022				
3d^9(^2D_5/2)6g	^2[^13/_2]	6	13.0	36.31325				
3d^9(^2D_5/2)6g	^2[^13/_2]	7	15.0	36.31325				
3d^9(^2D_5/2)6g	^2[^5/_2]	2	5.0	36.31404				
3d^9(^2D_5/2)6g	^2[^5/_2]	3	7.0	36.31404				
3d^9(^2D_5/2)6g	^2[^7/_2]	3	7.0	36.31787				
3d^9(^2D_5/2)6g	^2[^7/_2]	4	9.0	36.31787				
3d^9(^2D_5/2)6g	^2[^11/_2]	5	11.0	36.31961				
3d^9(^2D_5/2)6g	^2[^11/_2]	6	13.0	36.31961				
3d^9(^2D_5/2)6g	^2[^9/_2]	4	9.0	36.32025				
3d^9(^2D_5/2)6g	^2[^9/_2]	5	11.0	36.32025				
