Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^125d6s		2	5.0	4.373472		1.15	64	
4f^125d6s		3	7.0	4.432896		1.152	93	
4f^125d6s		5	11.0	4.435264		1.12	97	
4f^125d6s		1	3.0	4.439475		0.877	97	
4f^125d6s		2	5.0	4.442803		1.05	73	
4f^125d6s		4	9.0	4.459267		1.21	97	
4f^125d^2		6	13.0	4.460944			86	
4f^125d6s		3	7.0	4.468517		1.145	92	
4f^125d6s		3	7.0	4.479807		0.915	57	
4f^12(^3H_4)5d6s(^3D_3)	(4,3)	6	13.0	4.481446			63	
4f^125d6s		2	5.0	4.512360		1.02	67	
4f^125d6s		4	9.0	4.531355		0.89	98	
4f^125d^2		7	15.0	4.563328			97	
4f^125d6s		3	7.0	4.571172		1.11	89	
4f^125d^2		2	5.0	4.606148		1.273	68	
4f^125d6s		2	5.0	4.647259		1.11	85	
4f^125d6s		4	9.0	4.659508		1.06	93	
4f^125d6s		4	9.0	4.683532			63	
4f^125d6s		2	5.0	4.691717		1.387	94	
4f^136p		1	3.0	4.700999		0.58	65	
4f^125d^2		3	7.0	4.706157		0.915	70	
4f^125d^2		6	13.0	4.707536			97	
4f^125d6s		4	9.0	4.722996		1.06	77	
4f^125d6s		5	11.0	4.736241			62	
4f^12(^3H_6)6s6p(^3P°_0)	(6,0)°	6	13.0	4.739353		1.273		
4f^125d6s		3	7.0	4.743766			77	
4f^125d6s		4	9.0	4.756188		1.035	34	
4f^12(^3F_2)5d6s(^3D_3)	(2,3)	1	3.0	4.777553		1.81	74	
4f^12(^3F_3)5d6s(^3D_3)	(3,3)	6	13.0	4.778098			52	
4f^125d^2		3	7.0	4.783676		1.00	62	
4f^125d^2		7	15.0	4.833091			100	
4f^125d6s		1	3.0	4.834224		1.37	86	
4f^125d6s		3	7.0	4.834387			66	
4f^125d6s		2	5.0	4.835478		1.16	83	
4f^125d6s		4	9.0	4.838561			62	
4f^125d^2		5	11.0	4.846818			92	
4f^125d^2		6	13.0	4.853865			96	
4f^125d6s		4	9.0	4.855478		1.05	53	
4f^125d^2		2	5.0	4.859771		1.03	82	
4f^12(^3H_6)6s6p(^3P°_1)	(6,1)°	6	13.0	4.894599		1.12		
4f^126s^2		2	5.0	4.899196		1.247	41	
4f^125d6s		3	7.0	4.904077		1.10	55	
4f^125d6s		4	9.0	4.914303			41	
4f^12(^3H_6)6s6p(^3P°_1)	(6,1)°	7	15.0	4.914536		1.185		
4f^125d^2		6	13.0	4.923789			95	
4f^126s^2		2	5.0	4.938121			40	
4f^125d6s		4	9.0	4.939932		1.11	46	
4f^12(^3H_6)6s6p(^3P°_1)	(6,1)°	5	11.0	4.942483		1.189		
4f^125d6s		3	7.0	4.946209		1.006	60	
4f^125d6s		5	11.0	4.955490			96	
4f^125d6s		2	5.0	4.966351		1.23		
4f^125d^2		1	3.0	4.967237		1.37	78	
4f^125d6s		2	5.0	4.988168		1.16	65	
4f^125d^2		6	13.0	5.003695			97	
4f^125d6s		3	7.0	5.003971			72	
4f^125d^2		7	15.0	5.011817			100	
4f^125d^2		6	13.0	5.014714				
4f^125d^2		2	5.0	5.022089		1.135		
4f^125d^2		3	7.0	5.026970		1.010		
4f^125d^2		4	9.0	5.078315				
4f^125d6s		1	3.0	5.081925		0.66	75	
4f^125d^2		4	9.0	5.103978			89	
4f^125d^2		5	11.0	5.146787			72	
4f^125d^2		5	11.0	5.150528			87	
4f^125d^2		5	11.0	5.162064				
4f^125d^2		2	5.0	5.167966				
4f^125d^2		3	7.0	5.188321			99	
4f^12(^1G_4)5d6s(^3D_2)	(4,2)	6	13.0	5.197242			88	
4f^125d^2		5	11.0	5.230640			97	
4f^12(^3H_6)6s6p(^3P°_2)	(6,2)°	8	17.0	5.278121		1.25		
4f^125d^2		6	13.0	5.321621			96	
4f^12(^3H_6)6s6p(^3P°_2)	(6,2)°	4	9.0	5.358304		1.07		
4f^125d^2		4	9.0	5.367922			90	
4f^12(^3H_6)6s6p(^3P°_2)	(6,2)°	7	15.0	5.420254		1.25		
4f^12(^3H_6)6s6p(^3P°_2)	(6,2)°	5	11.0	5.435569		1.10		
4f^125d^2		5	11.0	5.442413			96	
4f^125d^2		5	11.0	5.442800			98	
4f^12(^1G_4)5d6s(^3D_3)	(4,3)	7	15.0	5.446378			98	
4f^12(^3H_6)6s6p(^3P°_2)	(6,2)°	6	13.0	5.455157		1.20		
4f^125d^2		8	17.0	5.471315			100	
4f^12(^3F_4)6s6p(^3P°_0)	(4,0)°	4	9.0	5.484710		1.265		
4f^125d6p	°	4	9.0	5.559234		1.365	84	
4f^12(^3F_4)6s6p(^3P°_1)	(4,1)°	5	11.0	5.603001		1.21		
4f^12(^3F_4)6s6p(^3P°_1)	(4,1)°	3	7.0	5.621225		1.05		
4f^12(^3F_4)6s6p(^3P°_1)	(4,1)°	4	9.0	5.659746		1.07		
4f^125d6p	°	5	11.0	5.701772		1.22	68	
4f^12(^3H_5)6s6p(^3P°_0)	(5,0)°	5	11.0	5.803368		1.08		
4f^126s6p	°	7	15.0	5.864413			50	
4f^12(^3H_5)6s6p(^3P°_1)	(5,1)°	5	11.0	5.903401		1.04		
4f^12(^3H_6)5d6p(^3F°_2)	(6,2)°	8	17.0	5.908396		1.06	73	
4f^125d6p	°	5	11.0	5.927504		1.25	68	
4f^12(^3H_5)6s6p(^3P°_1)	(5,1)°	6	13.0	5.942208		1.095		
4f^12(^3H_5)6s6p(^3P°_1)	(5,1)°	4	9.0	5.957216		1.00		
4f^125d6p	°	6	13.0	5.975535		1.15	68	
4f^12(^3F_4)6s6p(^3P°_2)	(4,2)°	5	11.0	6.051329		1.185		
4f^12(^3F_4)6s6p(^3P°_2)	(4,2)°	6	13.0	6.062595		1.27		
4f^12(^3F_4)6s6p(^3P°_2)	(4,2)°	2	5.0	6.092693				
4f^12(^3F_4)6s6p(^3P°_2)	(4,2)°	4	9.0	6.093532		1.19		
4f^12(^3F_4)6s6p(^3P°_2)	(4,2)°	3	7.0	6.096805		1.14		
4f^125d6p	°	6	13.0	6.099406		1.19	69	
4f^125d6p	°	3	7.0	6.128488		1.25	87	
4f^125d6p	°	7	15.0	6.170158		1.105	89	
4f^12(^3H_6)5d6p(^1D°_2)	(6,2)°	4	9.0	6.173473		1.265		
4f^12(^3H_6)5d6p(^3D°_1)	(6,1)°	5	11.0	6.233262		1.29		
4f^125d6p	°	6	13.0	6.275778		1.25	99	
4f^12(^3H_6)5d6p(^3F°_3)	(6,3)°	4	9.0	6.294208		1.18		
4f^12(^3H_5)6s6p(^3P°_2)	(5,2)°	3	7.0	6.314053		0.87		
4f^125d6p	°	5	11.0	6.333298		1.25	81	
4f^125d6p	°	8	17.0	6.337612		1.175	97	
4f^12(^3H_5)6s6p(^3P°_2)	(5,2)°	7	15.0	6.345127				
4f^12(^3H_4)6s6p(^3P°_0)	(4,0)°	4	9.0	6.351428				
4f^12(^3H_5)6s6p(^3P°_2)	(5,2)°	4	9.0	6.395494				
4f^126s6p	°	3	7.0	6.433019			54	
4f^125d6p	°	8	17.0	6.447612		1.115	100	
4f^12(^3H_5)6s6p(^3P°_2)	(5,2)°	5	11.0	6.450466				
4f^12(^3H_5)6s6p(^3P°_2)	(5,2)°	6	13.0	6.454228				
4f^12(^3H_4)6s6p(^3P°_1)	(4,1)°	4	9.0	6.478911				
4f^12(^3H_6)5d6p(^3D°_1)	(6,1)°	7	15.0	6.488258				
4f^126s6p	°	3	7.0	6.492054			61	
4f^12(^3H_4)6s6p(^3P°_1)	(4,1)°	5	11.0	6.509092				
4f^125d6p	°	7	15.0	6.529214		1.204	99	
4f^12(^3H_6)5d6p(^3D°_1)	(6,1)°	6	13.0	6.545263		1.125		
4f^125d6p	°	5	11.0	6.559739		1.135	81	
4f^125d6p	°	4	9.0	6.571460			82	
4f^125d6p	°	6	13.0	6.572873		1.19	95	
4f^12(^3F_3)6s6p(^3P°_0)	(3,0)°	3	7.0	6.589862				
4f^125d6p	°	7	15.0	6.608963			97	
4f^125d6p	°	5	11.0	6.612932			77	
4f^125d6p	°	2	5.0	6.622234			82	
4f^125d6p	°	3	7.0	6.632426			71	
4f^125d6p	°	4	9.0	6.642647			56	
4f^13(^2F°_7/2)7s_1/2	(^7/_2,^1/_2)°	4	9.0	6.654608		1.24		
4f^13(^2F°_7/2)7s_1/2	(^7/_2,^1/_2)°	3	7.0	6.662105		1.03		
4f^12(^3H_6)5d6p(^3D°_2)	(6,2)°	7	15.0	6.662772				
4f^126s6p	°	2	5.0	6.681327			66	
