Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^12(^1G_4)5d_3/26s^2		^5/_2	6.0	5.056973		0.91	24 | (4,^3/_2)	
4f^13(^2F°_7/2)5d6p(^3F°_2)	(^7/_2,2)	^7/_2	8.0	5.058873		1.185	65	
4f^13(^2F°_7/2)5d6p(^3F°_2)	(^7/_2,2)	^13/_2	14.0	5.065440		1.17		
4f^125d6s6p	°	^9/_2	10.0	5.0654463		1.08		
4f^125d6s6p	°	^5/_2	6.0	5.075741		1.10		
4f^13(^2F°_5/2)6s7s(^3S_1)	(^5/_2,1)°	^3/_2	4.0	5.082079		0.40		
4f^125d6s6p	°	^7/_2	8.0	5.0848879		1.15		
4f^13(^2F°_5/2)6s7s(^3S_1)	(^5/_2,1)°	^5/_2	6.0	5.0925764		0.99		
4f^13(^2F°_7/2)5d6p(^3F°_2)	(^7/_2,2)	^9/_2	10.0	5.092583		1.07	45	
4f^13(^2F°_7/2)6s8s(^3S_1)	(^7/_2,1)°	^9/_2	10.0	5.0930895		1.32		
4f^125d6s6p	°	^11/_2	12.0	5.0934425		1.295		
4f^12(^3F_2)6s^26p_3/2	(2,^3/_2)°	^7/_2	8.0	5.0938956		1.005	75	
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^1/_2	2.0	5.094393		1.50	89	
4f^125d6s6p	°	^9/_2	10.0	5.0969115		1.19		
4f^125d6s6p	°	^9/_2	10.0	5.0987676		1.244		
4f^125d6s6p	°	^7/_2	8.0	5.101288				
4f^125d6s6p	°	^9/_2	10.0	5.102086				
4f^13(^2F°_5/2)6s7s(^3S_1)	(^5/_2,1)°	^7/_2	8.0	5.1068052		1.19		
4f^13(^2F°_5/2)6s7s(^3S_1)	(^5/_2,1)°	^13/_2	14.0	5.107301		1.17		
4f^13(^2F°_7/2)6s8s(^3S_1)	(^7/_2,1)°	^7/_2	8.0	5.1096297		1.18		
4f^125d6s6p	°	^13/_2	14.0	5.117435		1.12		
4f^125d6s6p	°	^17/_2	18.0	5.120469		1.08		
4f^13(^2F°_7/2)6s8s(^3S_1)	(^7/_2,1)°	^5/_2	6.0	5.123755		0.90		
4f^13(^2F°_7/2)6s8s(^3S_1)	(^7/_2,1)°	^11/_2	12.0	5.1270945		1.07		
4f^13(^2F°_7/2)6s8s(^3S_1)	(^7/_2,1)°	^9/_2	10.0	5.131842		1.17		
4f^125d6s6p	°	^7/_2	8.0	5.1361042		1.10		
4f^125d6s6p	°	^11/_2	12.0	5.1366947				
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^13/_2	14.0	5.141555		1.15	96	
4f^13(^2F°_7/2)5d6p(^3F°_3)		^5/_2	6.0	5.1444806		1.29	35 | (^7/_2,3)	
4f^125d6s6p	°	^7/_2	8.0	5.148469		1.105		
4f^125d6s6p	°	^5/_2	6.0	5.1495056		1.025		
4f^13(^2F°_7/2)5d6p(^3D°_1)	(^7/_2,1)	^5/_2	6.0	5.150873		1.25	54	
4f^125d6s6p	°	^11/_2	12.0	5.1539133		1.205		
4f^125d6s6p	°	^9/_2	10.0	5.1547851		1.249		
4f^13(^2F°_7/2)5d6p(^3F°_3)		^7/_2	8.0	5.1598805		1.29	22 | (^7/_2,3)	
4f^13(^2F°_7/2)6s8s(^1S_0)	(^7/_2,0)°	^7/_2	8.0	5.1634619		1.16		
4f^125d6s6p	°	^11/_2	12.0	5.1685794		1.145		
4f^125d6s6p	°	^11/_2	12.0	5.1701686		1.13		
4f^125d6s6p	°	^9/_2	10.0	5.1736130		1.06		
4f^125d6s6p	°	^3/_2	4.0	5.175521		0.913		
4f^125d6s6p	°	^5/_2	6.0	5.176468		1.08		
4f^125d6s6p	°	^9/_2	10.0	5.1808346		1.25		
4f^125d6s6p	°	^5/_2	6.0	5.187005				
4f^13(^2F°_7/2)6p^2(^3P_0)	(^7/_2,0)°	^7/_2	8.0	5.1876975		1.21	85	
4f^125d6s6p	°	^11/_2	12.0	5.1917601		1.16		
4f^125d6s6p	°	^15/_2	16.0	5.192474				
4f^125d6s6p	°	^9/_2	10.0	5.1926738		1.18		
4f^125d6s6p	°	^13/_2	14.0	5.1970748		1.15		
4f^13(^2F°_7/2)5d6p(^1D°_2)	(^7/_2,2)	^11/_2	12.0	5.2172739		1.12	58	
4f^125d6s6p	°	^11/_2	12.0	5.2221004		1.10		
4f^125d6s6p	°	^7/_2	8.0	5.2238588		1.17		
4f^13(^2F°_7/2)5d6p(^3D°_1)	(^7/_2,1)	^9/_2	10.0	5.224571		1.06	74	
4f^125d6s6p	°	^5/_2	6.0	5.2296394		1.05		
4f^125d6s6p	°	^5/_2	6.0	5.231981		1.25		
4f^125d6s6p	°	^7/_2	8.0	5.247732				
4f^13(^2F°_7/2)5d6p(^1D°_2)		^3/_2	4.0	5.251651		1.18	37 | (^7/_2,2)	
4f^125d6s6p	°	^5/_2	6.0	5.2529142		1.20		
4f^125d6s6p	°	^7/_2	8.0	5.2532995		1.043		
4f^125d6s6p	°	^13/_2	14.0	5.2577553		1.125		
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^11/_2	12.0	5.2605733		1.19	45	
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^13/_2	14.0	5.263931		1.20		
4f^125d6s6p	°	^11/_2	12.0	5.2744573		1.10		
4f^13(^2F°_7/2)5d6p(^3D°_1)	(^7/_2,1)	^7/_2	8.0	5.2746745		1.12	70	
4f^13(^2F°_7/2)5d6p(^3D°_1)	(^7/_2,1)	^13/_2	14.0	5.2749263				
4f^125d6s6p	°	^9/_2	10.0	5.2769579		1.06		
4f^125d6s6p	°	^9/_2	10.0	5.278752				
4f^125d6s6p	°	^11/_2	12.0	5.2794919		1.135		
4f^125d6s6p	°	^9/_2	10.0	5.2809890		1.09		
4f^125d6s6p	°	^11/_2	12.0	5.2812050		1.20		
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^5/_2	6.0	5.281292			39	
4f^13(^2F°_7/2)5d6p(^1D°_2)		^9/_2	10.0	5.2901262		1.10	41 | (^7/_2,2)	
4f^13(^2F°_7/2)5d6p(^1D°_2)		^5/_2 or ^7/_2	6.0	5.293499				
4f^125d6s6p	°	^5/_2	6.0	5.2948543		1.095		
4f^125d6s6p	°	^9/_2	10.0	5.296412		1.12		
4f^13(^2F°_7/2)5d6p(^3F°_4)	(^7/_2,4)	^15/_2	16.0	5.298229		1.19	100	
4f^13(^2F°_5/2)6s7s(^1S_0)	(^5/_2,0)°	^5/_2	6.0	5.2984905				
4f^125d6s6p	°	^7/_2	8.0	5.2993336		1.19		
4f^125d6s6p	°	^5/_2 or ^7/_2	6.0	5.299789				
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^9/_2	10.0	5.3021426			86	
4f^125d6s6p	°	^9/_2	10.0	5.3029024		1.215		
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^7/_2	8.0	5.304473			41	
4f^125d6s6p	°	^9/_2	10.0	5.3114202		1.086		
4f^12(^3F_4)5d6s6p(^4F°_9/2)	°	^15/_2	16.0	5.313397		1.124	29 | (4,^9/_2)°	
4f^12(^3F_4)5d6s6p(^4F°_9/2)	°	^11/_2	12.0	5.3149862				
4f^12(^3F_4)5d6s6p(^4F°_9/2)	°	^13/_2	14.0	5.3151713				
4f^12(^3F_4)5d6s6p(^4F°_9/2)	°	^5/_2	6.0	5.315994				
4f^12(^3F_4)5d6s6p(^4F°_9/2)	°	^5/_2	6.0	5.3192326		1.04		
4f^12(^3F_4)5d6s6p(^4F°_9/2)	°	^9/_2	10.0	5.319238				
4f^125d6s6p	°	^13/_2	14.0	5.3201673		1.20		
4f^125d6s6p	°	^7/_2	8.0	5.325372		1.14		
4f^125d6s6p	°	^11/_2	12.0	5.3260063				
4f^125d6s6p	°	^5/_2	6.0	5.326054				
4f^125d6s6p	°	^11/_2	12.0	5.3265948		1.205		
4f^125d6s6p	°	^9/_2	10.0	5.3350771		1.095		
4f^125d6s6p	°	^7/_2	8.0	5.3355566		1.15		
4f^125d6s6p	°	^15/_2	16.0	5.337712		1.19		
