Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^2(^1S)4p	^2P°	^1/_2	2.0	7.8453316	0.0000005		76	L17885
3d^2(^1S)4p	^2P°	^3/_2	4.0	7.8575384	0.0000004		81	L17885
3d^2(^3F)5s	e ^2F	^7/_2	8.0	7.86630473	0.00000010		99	L17885
3d^2(^3F)4d	e ^4G	^5/_2	6.0	8.04492168	0.00000012		96	L17885
3d^2(^3F)4d	e ^4G	^7/_2	8.0	8.05640407	0.00000010		95	L17885
3d^2(^3F)4d	e ^4G	^9/_2	10.0	8.07087217	0.00000010		93	L17885
3d^2(^3F)4d	e ^4H	^7/_2	8.0	8.08214158	0.00000011		96	L17885
3d^2(^3F)4d	^4D	^1/_2	2.0	8.08552695	0.00000012		99	L17885
3d^2(^3F)4d	e ^4G	^11/_2	12.0	8.08917904	0.00000010		93	L17885
3d^2(^3F)4d	^4D	^3/_2	4.0	8.09304682	0.00000010		99	L17885
3d^2(^3F)4d	e ^4H	^9/_2	10.0	8.09721403	0.00000011		93	L17885
3d^2(^3F)4d	f ^2F	^5/_2	6.0	8.09796096	0.00000014			L17885
3d^2(^3F)4d	^4D	^5/_2	6.0	8.10828622	0.00000010		80	L17885
3d^2(^3F)4d	e ^4H	^11/_2	12.0	8.11431724	0.00000011		93	L17885
3d^2(^3F)4d	^4D	^7/_2	8.0	8.11602678	0.00000010		51	L17885
3d^2(^3F)4d	e ^4H	^13/_2	14.0	8.13218467	0.00000017		100	L17885
3d^2(^3F)4d	f ^2F	^7/_2	8.0	8.13322612	0.00000010		49	L17885
3d^2(^3F)4d	^2P	^1/_2	2.0	8.2475789	0.0000004		93	L17885
3d^2(^3F)4d	^2P	^3/_2	4.0	8.28142599	0.00000020		91	L17885
3d^2(^3F)4d	^4P	^1/_2	2.0	8.36118804	0.00000019			L17885
3d^2(^3F)4d	^4P	^3/_2	4.0	8.37504020	0.00000015			L17885
3d^2(^3F)4d	e ^2G	^7/_2	8.0	8.38209582	0.00000016		91	L17885
3d^2(^3F)4d	^4P	^5/_2	6.0	8.39366119	0.00000014			L17885
3d^2(^3F)4d	e ^2G	^9/_2	10.0	8.40892905	0.00000022		91	L17885
3d^2(^3F)4d	e ^2H	^9/_2	10.0	8.47198409	0.00000016		95	L17885
3d^2(^3F)4d	^2D	^3/_2	4.0	8.47612336	0.00000020		86	L17885
3d^2(^3F)4d	^2D	^5/_2	6.0	8.49075738	0.00000014		85	L17885
3d^2(^3F)4d	e ^2H	^11/_2	12.0	8.50339168	0.00000019		95	L17885
3d^2(^3F)4d	f ^4F	^3/_2	4.0	8.52631106	0.00000015		96	L17885
3d^2(^3F)4d	f ^4F	^5/_2	6.0	8.5359028	0.0000006		96	L17885
3d^2(^3F)4d	f ^4F	^7/_2	8.0	8.54897459	0.00000011		96	L17885
3d^2(^3F)4d	f ^4F	^9/_2	10.0	8.56540259	0.00000014		96	L17885
3d(^2D)4s4p(^1P°)	v ^2D°	^3/_2	4.0	8.59551578	0.00000024		65	L17885
3d(^2D)4s4p(^1P°)	v ^2D°	^5/_2	6.0	8.63206506	0.00000016		65	L17885
3d(^2D)4s4p(^1P°)	v ^2F°	^5/_2	6.0	8.75402229	0.00000019		41	L17885
3d^2(^1D)5s	^2D	^5/_2	6.0	8.77885195	0.00000010			L17885
3d^2(^1D)5s	^2D	^3/_2	4.0	8.77923899	0.00000011			L17885
3d(^2D)4s4p(^1P°)	v ^2F°	^7/_2	8.0	8.78956417	0.00000015		41	L17885
3d^2(^3F)5p	^4G°	^5/_2	6.0	8.86013315	0.00000011		98	L17885
3d^2(^3F)5p	^4G°	^7/_2	8.0	8.87556400	0.00000010		99	L17885
3d^2(^3F)5p	^4F°	^3/_2	4.0	8.89320022	0.00000014		100	L17885
3d^2(^3F)5p	^4G°	^9/_2	10.0	8.89557716	0.00000010		100	L17885
3d^2(^3F)5p	^4F°	^5/_2	6.0	8.90528793	0.00000010		99	L17885
3d^2(^3F)5p	^4G°	^11/_2	12.0	8.92017727	0.00000014		100	L17885
3d^2(^3F)5p	^4F°	^7/_2	8.0	8.92195655	0.00000011		99	L17885
3d^2(^3F)5p	^4F°	^9/_2	10.0	8.94259749	0.00000009		99	L17885
3d^2(^3F)5p	^4D°	^1/_2	2.0	8.96040647	0.00000016		100	L17885
3d^2(^3F)5p	^4D°	^3/_2	4.0	8.96879449	0.00000011		99	L17885
3d^2(^3F)5p	^4D°	^5/_2	6.0	8.98286555	0.00000010		99	L17885
3d^2(^3P)5s	^4P	^1/_2	2.0	9.00114035	0.00000021			L17885
3d^2(^3F)5p	^4D°	^7/_2	8.0	9.00236547	0.00000011		99	L17885
3d^2(^3P)5s	^4P	^3/_2	4.0	9.00879892	0.00000015			L17885
3d^2(^3P)5s	^4P	^5/_2	6.0	9.02130230	0.00000017			L17885
3d^2(^3F)5p	^2G°	^7/_2	8.0	9.03652905	0.00000016		99	L17885
3d^2(^3F)5p	^2G°	^9/_2	10.0	9.06740444	0.00000017		99	L17885
3d^2(^1D)4d	^2S	^1/_2	2.0	9.0974073	0.0000006			L17885
3d^2(^3P)5s	^2P	^1/_2	2.0	9.10505571	0.00000021			L17885
3d^2(^3F)5p	^2F°	^5/_2	6.0	9.11567779	0.00000017		45	L17885
3d^2(^3P)5s	^2P	^3/_2	4.0	9.11951110	0.00000017			L17885
3d(^2D)4s4p(^1P°)	^2P°	^1/_2	2.0	9.12871389	0.00000025		86	L17885
3d^2(^3F)5p	^2F°	^7/_2	8.0	9.15012937	0.00000016		44	L17885
3d^2(^3F)5p	^2D°	^3/_2	4.0	9.16865518	0.00000019			L17885
3d^2(^1D)4d	^2F	^5/_2	6.0	9.17180770	0.00000025			L17885
3d^2(^1D)4d	^2F	^7/_2	8.0	9.18273804	0.00000022			L17885
3d^2(^1D)4d	^2P	^3/_2	4.0	9.20132290	0.00000017			L17885
3d(^2D)4s4p(^1P°)	^2P°	^3/_2	4.0	9.2217861	0.0000004			L17885
3d^2(^1D)4d	^2P	^1/_2	2.0	9.22896206	0.00000025			L17885
3d^2(^3F)5p	^2D°	^5/_2	6.0	9.25482619	0.00000024		67	L17885
3d^2(^1D)4d	^2G	^9/_2	10.0	9.2874155	0.0000004			L17885
3d^2(^1D)4d	^2G	^7/_2	8.0	9.28776449	0.00000025			L17885
3d^2(^1D)4d	^2D	^3/_2	4.0	9.40111587	0.00000024			L17885
3d^2(^1D)4d	^2D	^5/_2	6.0	9.42048628	0.00000025			L17885
3d^2(^3P)4d	^4F	^3/_2	4.0	9.45825621	0.00000025			L17885
3d^2(^3P)4d	^4D	^1/_2	2.0	9.4595346	0.0000005			L17885
3d^2(^3P)4d	^4F	^5/_2	6.0	9.4613882	0.0000005			L17885
3d^2(^3P)4d	^4D	^7/_2	8.0	9.46559809	0.00000021			L17885
3d^2(^3P)4d	^4D	^3/_2	4.0	9.46727494	0.00000020			L17885
3d^2(^3P)4d	^4D	^5/_2	6.0	9.47335482	0.00000020			L17885
3d^2(^3P)4d	^4F	^7/_2	8.0	9.47751517	0.00000021			L17885
3d^2(^3P)4d	^4F	^9/_2	10.0	9.48432277	0.00000019			L17885
3d^2(^1G)5s	^2G	^7/_2	8.0	9.49700263	0.00000025			L17885
3d^2(^1G)5s	^2G	^9/_2	10.0	9.49717180	0.00000020			L17885
3d^2(^3P)4d	^2F	^5/_2	6.0	9.58835182	0.00000024			L17885
3d^2(^3P)4d	^2F	^7/_2	8.0	9.59129596	0.00000025			L17885
3d^2(^3P)4d	^4P	^3/_2	4.0	9.63867800	0.00000014			L17885
3d^2(^3P)4d	^4P	^1/_2	2.0	9.64014338	0.00000019			L17885
3d^2(^3P)4d	^4P	^5/_2	6.0	9.64693603	0.00000021			L17885
3d^2(^3P)4d	^2P	^1/_2	2.0	9.66301158	0.00000016			L17885
3d^2(^3P)4d	^2P	^3/_2	4.0	9.67797117	0.00000017			L17885
3d^2(^3P)4d	^2D	^5/_2	6.0	9.73820116	0.00000019			L17885
3d^2(^3P)4d	^2D	^3/_2	4.0	9.74464186	0.00000020			L17885
3d^2(^1G)4d	^2G	^7/_2	8.0	9.92820802	0.00000025			L17885
3d^2(^1G)4d	^2G	^9/_2	10.0	9.93276108	0.00000022			L17885
3d^2(^1D)5p	^2F°	^5/_2	6.0	9.94208490	0.00000021			L17885
3d^2(^1D)5p	^2F°	^7/_2	8.0	9.95197253	0.00000020			L17885
3d^2(^1G)4d	^2H	^9/_2	10.0	10.01645402	0.00000025			L17885
3d^2(^1G)4d	^2H	^11/_2	12.0	10.02160162	0.00000022			L17885
3d^2(^3F)4f	^4H°	^7/_2	8.0	10.12056107	0.00000025			L17885
3d^2(^3F)4f	^4H°	^9/_2	10.0	10.12658806	0.00000024			L17885
3d^2(^3F)4f	^2G°	^7/_2	8.0	10.12777063	0.00000025			L17885
3d^2(^3F)4f	^4G°	^5/_2	6.0	10.13252555	0.00000025			L17885
3d^2(^3F)4f	^4I°	^9/_2	10.0	10.13425616	0.00000022			L17885
3d^2(^3F)4f	^4H°	^11/_2	12.0	10.13622136	0.00000019			L17885
3d^2(^3F)4f	^4D°	^3/_2	4.0	10.13838083	0.00000025			L17885
3d^2(^3F)4f	^4D°	^5/_2	6.0	10.13870343	0.00000025			L17885
3d^2(^3F)4f	^2G°	^9/_2	10.0	10.14714502	0.00000016			L17885
3d^2(^3F)4f	^4G°	^7/_2	8.0	10.14947389	0.00000025			L17885
3d^2(^3F)4f	^4F°	^3/_2	4.0	10.1503230	0.0000004			L17885
3d^2(^3F)4f	^4I°	^11/_2	12.0	10.15301359	0.00000021			L17885
3d^2(^3F)4f	^4F°	^7/_2	8.0	10.15592331	0.00000021			L17885
3d^2(^3F)4f	^4I°	^13/_2	14.0	10.15674693	0.00000019			L17885
3d^2(^3F)4f	^2H°	^9/_2	10.0	10.15729722	0.00000025			L17885
3d^2(^3F)4f	^4F°	^5/_2	6.0	10.15968845	0.00000025			L17885
3d^2(^3F)4f	^2F°	^5/_2	6.0	10.1663329	0.0000006			L17885
3d^2(^3F)4f	^2I°	^11/_2	12.0	10.16684177	0.00000025			L17885
3d^2(^3F)4f	^2P°	^1/_2	2.0	10.1748430	0.0000007			L17885
3d^2(^3F)4f	^4H°	^13/_2	14.0	10.17575653	0.00000016			L17885
