Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^24s4d	^3P	2	5.0	5.25281025	0.00000015			L17885
3d^24s(^4F)4d	^3H	5	11.0	5.25297410	0.00000015			L17885
3d^24s(^4F)5p	^5D°	3	7.0	5.2540158	0.0000007			L17885
3d^24s(^4F)5p	^5D°	4	9.0	5.2699883	0.0000011			L17885
3d^24s(^4F)4d	^3H	6	13.0	5.27308384	0.00000020			L17885
3d^24s(^4F)4d	e ^5P	1	3.0	5.28314660	0.00000021			L17885
3d^24s(^4F)4d	^3D	1	3.0	5.28846755	0.00000019			L17885
3d^24s(^4F)4d	e ^5P	2	5.0	5.29709910	0.00000016			L17885
3d^24s(^4F)4d	^3D	2	5.0	5.30282580	0.00000017			L17885
3d^24s(^4F)4d	e ^5P	3	7.0	5.31380976	0.00000016	1.64		L17885
3d^24s(^4F)4d	^3D	3	7.0	5.31969983	0.00000021			L17885
3d^3(^2P)4p	^1D°	2	5.0	5.3223115	0.0000009	1.001	41	L17885
3d^4	^3F1	2	5.0	5.3260006	0.0000004			L17885
3d^4	^3F1	3	7.0	5.32709451	0.00000022			L17885
3d^4	^3F1	4	9.0	5.33249760	0.00000021			L17885
3d^24s(^4F)4d	g ^5F	1	3.0	5.33552769	0.00000025			L17885
3d^24s(^4F)4d	g ^5F	2	5.0	5.34135857	0.00000016			L17885
3d^24s(^4F)4d	g ^5F	3	7.0	5.34969402	0.00000014			L17885
3d^24s(^4F)4d	g ^5F	4	9.0	5.36008366	0.00000014			L17885
3d^24s(^4F)4d	g ^5F	5	11.0	5.37223614	0.00000015			L17885
3d^4	^1F	3	7.0	5.3822854	0.0000009			L17885
3d^24s(^4F)5p	r ^3F°	2	5.0	5.3892877	0.0000006			L17885
3d^24s(^4F)5p	r ^3F°	3	7.0	5.4036473	0.0000005			L17885
3d^3(^4F)4d	^5G	2	5.0	5.40473409	0.00000024			L17885
3d^3(^4F)4d	^5G	3	7.0	5.41024129	0.00000019			L17885
3d^3(^4F)4d	^5G	4	9.0	5.41798781	0.00000017			L17885
3d^24s(^4F)5p	r ^3F°	4	9.0	5.4236631	0.0000006			L17885
3d^3(^4F)4d	^5G	5	11.0	5.42825576	0.00000016			L17885
3d^3(^2D2)4p	u ^1D°	2	5.0	5.4304423	0.0000009	1.002	45	L17885
3d^3(^4F)5p	^5G°	2	5.0	5.4322625	0.0000012			L17885
3d^3(^4F)4d	f ^5H	3	7.0	5.43593108	0.00000025			L17885
3d^3(^4F)5p	^5G°	3	7.0	5.4389704	0.0000011			L17885
3d^3(^4F)4d	^5F	1	3.0	5.4398704	0.0000004			L17885
3d^3(^4F)4d	^5G	6	13.0	5.44142728	0.00000017			L17885
3d^3(^4F)4d	f ^5H	4	9.0	5.44311148	0.00000019	0.91		L17885
3d^3(^4F)4d	^5F	2	5.0	5.44464767	0.00000021			L17885
3d^3(^4F)5p	^5G°	4	9.0	5.4479511	0.0000009			L17885
3d^3(^4F)4d	^5F	3	7.0	5.45154131	0.00000019			L17885
3d^3(^4F)4d	f ^5H	5	11.0	5.45177697	0.00000020	1.11		L17885
3d^24s(^4F)5p	o ^3D°	1	3.0	5.4522938	0.0000010			L17885
3d^34d	^5P	2	5.0	5.45287117	0.00000025			L17885
3d^3(^4F)5p	^5G°	5	11.0	5.4591785	0.0000011			L17885
3d^3(^4F)4d	^5F	4	9.0	5.46027577	0.00000016			L17885
3d^3(^4F)4d	f ^5H	6	13.0	5.46166947	0.00000021	1.21		L17885
3d^24s(^4F)5p	o ^3D°	2	5.0	5.4651938	0.0000007			L17885
3d^34d	^5P	3	7.0	5.46901639	0.00000025			L17885
3d^3(^4F)4d	^5F	5	11.0	5.47055253	0.00000019			L17885
3d^3(^4F)4d	f ^5H	7	15.0	5.4720002	0.0000005	1.29		L17885
3d^3(^4F)5p	^5G°	6	13.0	5.4726343	0.0000015			L17885
3d^24s(^4F)5p	^3G°	3	7.0	5.4745962	0.0000006			L17885
3d^2(^1G)4s4p(^1P°)	x ^1H°	5	11.0	5.4755429	0.0000011	1.000	73	L17885
3d^3(^4F)5p	^5F°	1	3.0	5.4779812	0.0000012			L17885
3d^3(^4F)5p	^5F°	2	5.0	5.4828813	0.0000014			L17885
3d^24s(^4F)5p	o ^3D°	3	7.0	5.4842699	0.0000007			L17885
3d^24s(^4F)5p	^3G°	4	9.0	5.4871808	0.0000005			L17885
3d^3(^4F)5p	^5F°	3	7.0	5.4905449	0.0000009			L17885
3d^3(^4F)5p	^5D°	0	1.0	5.4927552	0.0000014			L17885
3d^3(^4F)5p	^5D°	1	3.0	5.4964041	0.0000011			L17885
3d^3(^4F)5p	^5F°	4	9.0	5.5011052	0.0000011			L17885
3d^24s(^4F)5p	^3G°	5	11.0	5.5018608	0.0000007			L17885
3d^3(^4F)5p	^5D°	2	5.0	5.5035739	0.0000010			L17885
3d^3(^4F)5p	^5D°	3	7.0	5.5139923	0.0000011			L17885
3d^3(^4F)5p	^5F°	5	11.0	5.5144769	0.0000009			L17885
3d^3(^4F)5p	^5D°	4	9.0	5.5269259	0.0000011			L17885
3d^4	^3P1	2	5.0	5.5360591	0.0000004			L17885
3d^3(^4F)5p	^3F°	2	5.0	5.5587872	0.0000004			L17885
3d^3(^4P)4p	w ^3S°	1	3.0	5.5616682	0.0000011			L17885
3d^3(^4F)5p	^3F°	3	7.0	5.5697395	0.0000009			L17885
3d^3(^4F)5p	n ^3D°	1	3.0	5.5751388	0.0000025			L17885
3d^3(^4F)5p	^3G°	3	7.0	5.5794973	0.0000007			L17885
3d^24s(^2P)4p	^3P°	0	1.0	5.5843536	0.0000014			L17885
3d^3(^4F)5p	^3F°	4	9.0	5.5843667	0.0000007			L17885
3d^3(^4F)5p	n ^3D°	2	5.0	5.5872166	0.0000022			L17885
3d^24s(^2P)4p	^3P°	1	3.0	5.5905106	0.0000010			L17885
3d^24s(^2D)5s	^3D	1	3.0	5.5908475	0.0000007			L17885
3d^24s(^2D)5s	^3D	2	5.0	5.5913554	0.0000009			L17885
3d^3(^4F)5p	^3G°	4	9.0	5.5914035	0.0000010			L17885
3d^24s(^2D)5s	^3D	3	7.0	5.5919826	0.0000010			L17885
3d^24s(^2P)4p	^3P°	2	5.0	5.6013539	0.0000011			L17885
3d^3(^4F)5p	n ^3D°	3	7.0	5.6048915	0.0000019			L17885
3d^3(^4F)5p	^3G°	5	11.0	5.6055244	0.0000007			L17885
3d^24s(^2F)4d	^3G	3	7.0	5.6293235	0.0000006			L17885
3d^24s(^2F)4d	^3G	4	9.0	5.6411341	0.0000007			L17885
3d^24s(^2F)4d	^3G	5	11.0	5.6574213	0.0000007			L17885
3d^24s(^2F)4d	f ^3H	4	9.0	5.6687885	0.0000007	0.80		L17885
3d^24s(^4F)6s	h ^5F	1	3.0	5.6740825	0.0000007			L17885
3d^24s(^2F)4d	^3F	2	5.0	5.6756587	0.0000010			L17885
3d^24s(^4F)6s	h ^5F	2	5.0	5.6800800	0.0000005			L17885
3d^24s(^2F)4d	f ^3H	5	11.0	5.6825115	0.0000007	1.03		L17885
3d^24s(^2F)4d	^3F	3	7.0	5.6831502	0.0000009			L17885
3d^24s(^4F)6s	h ^5F	3	7.0	5.6900306	0.0000006			L17885
3d^24s(^2F)4d	^3F	4	9.0	5.6947198	0.0000012			L17885
3d^24s(^2F)4d	f ^3H	6	13.0	5.6983673	0.0000010	1.17		L17885
3d^24s(^4F)6s	h ^5F	4	9.0	5.7042086	0.0000006			L17885
3d^24s(^2F)4d	e ^1G	4	9.0	5.7116945	0.0000007			L17885
3d^24s(^4F)6s	h ^5F	5	11.0	5.7228278	0.0000006			L17885
3d^24s(^2F)5p	u ^1G°	4	9.0	5.7352050	0.0000011			L17885
3d^3(^2P)4p	^1P°	1	3.0	5.7479629	0.0000011			L17885
3d^24s(^2D)5s	^1D	2	5.0	5.7792756	0.0000007			L17885
3d^24s(^2F)4d	f ^1F	3	7.0	5.7839122	0.0000014			L17885
3d^3(^2F)4p	^3G°	3	7.0	5.7932110	0.0000015	0.756	86	L17885
3d^3(^2F)4p	^3G°	4	9.0	5.8071699	0.0000007	1.054	85	L17885
3d^24p^2	g ^5G	2	5.0	5.8203032	0.0000007			L17885
3d^3(^2F)4p	^3G°	5	11.0	5.8300268	0.0000009	1.203	97	L17885
3d^24p^2	g ^5G	3	7.0	5.8310054	0.0000011			L17885
3d^24p^2	g ^5G	4	9.0	5.8445823	0.0000007			L17885
3d^3(^2F)4p	p ^3F°	2	5.0	5.8505052	0.0000011	0.668	94	L17885
3d^24p^2	g ^5G	5	11.0	5.8620458	0.0000007			L17885
3d^3(^2F)4p	p ^3F°	3	7.0	5.8622069	0.0000011	1.078	83	L17885
3d^24p^2	g ^5G	6	13.0	5.8826391	0.0000015			L17885
3d^3(^2F)4p	p ^3F°	4	9.0	5.8846787	0.0000010	1.243	84	L17885
3d^24s(^4F)5d	g ^5H	3	7.0	5.931449	0.000004			L17885
3d^24s(^4F)5d	h ^5G	2	5.0	5.9351819	0.0000025			L17885
3d^24s(^4F)5d	g ^5H	4	9.0	5.9405231	0.0000025			L17885
3d^24s(^4F)5d	h ^5G	3	7.0	5.943397	0.000004			L17885
3d^3(^2G)5s	^1G	4	9.0	5.9455414	0.0000009			L17885
3d^24s(^4F)5d	g ^5H	5	11.0	5.9505444	0.0000009			L17885
3d^24s(^4F_3/2)4f	^2[^7/_2]°	3	7.0	5.95099326	0.00000020			L17885
3d^24s(^4F_3/2)4f	^2[^7/_2]°	4	9.0	5.95153539	0.00000019			L17885
3d^24s(^4F_3/2)4f	^2[^9/_2]°	4	9.0	5.95224686	0.00000020			L17885
3d^24s(^4F_3/2)4f	^2[^5/_2]°	3	7.0	5.95253053	0.00000016			L17885
3d^24s(^4F_3/2)4f	^2[^5/_2]°	2	5.0	5.95255371	0.00000024			L17885
3d^24s(^4F_3/2)4f	^2[^9/_2]°	5	11.0	5.95276849	0.00000016			L17885
3d^24s(^4F_3/2)4f	^2[^3/_2]°	1	3.0	5.9528584	0.0000004			L17885
3d^24s(^4F_3/2)4f	^2[^3/_2]°	2	5.0	5.95311964	0.00000019			L17885
3d^24s(^4F)5d	h ^5G	4	9.0	5.9534848	0.0000014			L17885
3d^24p^2	^5F	1	3.0	5.9572348	0.0000012			L17885
3d^24s(^4F_5/2)4f	^2[^5/_2]°	2	5.0	5.96334113	0.00000017			L17885
3d^24s(^4F_5/2)4f	^2[^9/_2]°	4	9.0	5.96339742	0.00000017			L17885
3d^24s(^4F_5/2)4f	^2[^9/_2]°	5	11.0	5.96342611	0.00000015			L17885
3d^24s(^4F_5/2)4f	^2[^7/_2]°	4	9.0	5.96360855	0.00000020			L17885
3d^24s(^4F_5/2)4f	^2[^7/_2]°	3	7.0	5.96362750	0.00000015			L17885
3d^24s(^4F_5/2)4f	^2[^11/_2]°	6	13.0	5.96402082	0.00000025			L17885
3d^24s(^4F_5/2)4f	^2[^11/_2]°	5	11.0	5.96419813	0.00000019			L17885
3d^24s(^4F_5/2)4f	^2[^5/_2]°	3	7.0	5.96428215	0.00000016			L17885
3d^24s(^4F)5d	g ^5H	6	13.0	5.9644656	0.0000011			L17885
3d^24s(^4F_5/2)4f	^2[^3/_2]°	1	3.0	5.96452807	0.00000025			L17885
