Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3s^23p^2(^3P)7d	^2P	^3/_2	4.0	10.197869				
3s^23p^2(^3P_0)7f	^2[3]°	^5/_2	6.0	10.207271				
3s^23p^2(^3P_0)7f	^2[3]°	^7/_2	8.0	10.207297				
3s^23p^2(^3P)7d	^4D	^5/_2	6.0	10.209631				
3s^23p^2(^3P)7d	^2F	^5/_2	6.0	10.213174				
3s^23p^2(^3P)7d	^4F	^9/_2	10.0	10.226100				
3s^23p^2(^3P_1)7f	^2[3]°	^7/_2	8.0	10.226830				
3s^23p^2(^3P_1)7f	^2[3]°	^5/_2	6.0	10.226833				
3s^23p^2(^3P_1)7f	^2[4]°	^9/_2	10.0	10.227941				
3s^23p^2(^3P_1)7f	^2[4]°	^7/_2	8.0	10.227993				
3s^23p^2(^3P_1)7f	^2[2]°	^5/_2	6.0	10.228499				
3s^23p^2(^3P_1)7f	^2[2]°	^3/_2	4.0	10.228505				
3s^23p^2(^3P)7d	^4D	^7/_2	8.0	10.230541				
3s^23p^2(^3P)9s	^4P	^3/_2	4.0	10.231418				
3s^23p^2(^3P)7d	^4P	^5/_2	6.0	10.239882				
3s^23p^2(^3P)7d	^2F	^7/_2	8.0	10.246105				
3s^23p^2(^3P)7d	^4P	^3/_2	4.0	10.249192				
3s^23p^2(^3P)8d	^4F	^3/_2	4.0	10.252229				
3s^23p^2(^3P)8d	^4F	^5/_2	6.0	10.257758				
3s^23p^2(^3P)7d	^4P	^1/_2	2.0	10.258311				
3s^23p^2(^3P)7d	^2D	^5/_2	6.0	10.260103				
3s^23p^2(^3P_2)7f	^2[1]°	^1/_2	2.0	10.263789				
3s^23p^2(^3P_2)7f	^2[1]°	^3/_2	4.0	10.263789				
3s^23p^2(^3P_2)7f	^2[5]°	^11/_2	12.0	10.264700				
3s^23p^2(^3P_2)7f	^2[5]°	^9/_2	10.0	10.264801				
3s^23p^2(^3P_2)7f	^2[2]°	^3/_2	4.0	10.265330				
3s^23p^2(^3P_2)7f	^2[2]°	^5/_2	6.0	10.265377				
3s^23p^2(^3P_2)7f	^2[3]°	^7/_2	8.0	10.265986				
3s^23p^2(^3P_2)7f	^2[3]°	^5/_2	6.0	10.265996				
3s^23p^2(^3P_2)7f	^2[4]°	^9/_2	10.0	10.266317				
3s^23p^2(^3P_2)7f	^2[4]°	^7/_2	8.0	10.266376				
3s^23p^2(^3P)9s	^4P	^5/_2	6.0	10.268446				
3s^23p^2(^3P)9s	^2P	^3/_2	4.0	10.271243				
3s^23p^2(^3P)8d	^4F	^7/_2	8.0	10.271708				
3s^23p^2(^3P)8d	^2P	^3/_2	4.0	10.27355				
3s^23p^2(^3P)8d	^4D	^5/_2	6.0	10.283626				
3s^23p^2(^3P)8d	^2F	^5/_2	6.0	10.284419				
3s^23p^2(^3P_1)8f	^2[3]°	^5/_2	6.0	10.292711				
3s^23p^2(^3P_1)8f	^2[3]°	^7/_2	8.0	10.292716				
3s^23p^2(^3P_1)8f	^2[4]°	^9/_2	10.0	10.293518				
3s^23p^2(^3P_1)8f	^2[4]°	^7/_2	8.0	10.293554				
3s^23p^2(^3P)8d	^4F	^9/_2	10.0	10.305058				
3s^23p^2(^3P)8d	^4D	^7/_2	8.0	10.307641				
3s^23p^2(^3P)8d	^4P	^5/_2	6.0	10.311412				
3s^23p^2(^3P)8d	^2F	^7/_2	8.0	10.315208				
3s^23p^2(^3P)9d	^4F	^7/_2	8.0	10.323595				
3s^23p^2(^3P_2)8f	^2[5]°	^11/_2	12.0	10.330566				
3s^23p^2(^3P_2)8f	^2[5]°	^9/_2	10.0	10.330639				
3s^23p^2(^3P_2)8f	^2[4]°	^9/_2	10.0	10.331856				
3s^23p^2(^3P)9d	^4F	^9/_2	10.0	10.357961				
3s^23p^2(^3P)9d	^4D	^7/_2	8.0	10.359529				
3s^23p^2(^3P)9d	^2F	^7/_2	8.0	10.364448				
3s^23p^2(^3P_2)9f	^2[5]°	^11/_2	12.0	10.375677				
3s^23p^2(^3P_2)9f	^2[4]°	^9/_2	10.0	10.376474				
